nom_reservatorio;cod_resplanejamento;tip_reservatorio;nom_bacia;nom_ree;id_subsistema;nom_subsistema;ena_data;ena_bruta_res_mwmed;ena_bruta_res_percentualmlt;ena_armazenavel_res_mwmed;ena_armazenavel_res_percentualmlt;ena_queda_bruta;mlt_ena
TUCURUI;275;Reservatório com Usina;TOCANTINS;NORTE;N;NORTE;2026-01-05;3369.466;41.5701;3369.466;41.5701;3080.508;8105.5008
VOLTA GRANDE;11;Fio dagua;GRANDE;PARANA;SE;SUDESTE;2026-01-05;206.463;39.0903;206.463;39.0903;206.088;528.1696
XINGO;178;Fio dagua;SAO FRANCISCO;NORDESTE;NE;NORDESTE;2026-01-05;2570.136;53.2726;2570.136;53.2726;2625.732;4824.4975
14 DE JULHO;99;Fio dagua;JACUI;SUL;S;SUL;2026-01-06;57.419;113.3222;57.419;113.3222;54.113;50.6688
A. VERMELHA;18;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;2026-01-06;669.686;40.4687;669.686;40.4687;627.672;1654.825
AIMORES;143;Fio dagua;DOCE;SUDESTE;SE;SUDESTE;2026-01-06;192.351;49.0835;192.351;49.0835;199.279;391.8856
APOLONIO SALES;173;Fio dagua;SAO FRANCISCO;NORDESTE;NE;NORDESTE;2026-01-06;210.414;48.1996;210.414;48.1996;20.61;436.5468
B. BONITA;37;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;2026-01-06;46.748;38.7659;34.316;28.4567;47.867;120.5904
B.COQUEIROS;312;Fio dagua;PARANAIBA;PARANA;SE;SUDESTE;2026-01-06;32.455;34.9412;32.455;34.9412;33.65;92.8846
BAGUARI;141;Fio dagua;DOCE;SUDESTE;SE;SUDESTE;2026-01-06;135.64;78.7017;133.772;77.6178;135.404;172.347
BAIXO IGUACU;83;Fio dagua;IGUACU;IGUACU;S;SUL;2026-01-06;129.918;69.4521;122.628;65.5549;124.225;187.0614
BALBINA;277;Reservatório com Usina;AMAZONAS;MANAUS-AMAPA;N;NORTE;2026-01-06;105.283;124.9798;105.283;124.9798;96.841;84.24
BARIRI;38;Fio dagua;TIETE;PARANA;SE;SUDESTE;2026-01-06;59.903;42.5953;59.903;42.5953;60.614;140.6328
BARRA BRAUNA;185;Fio dagua;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;2026-01-06;29.293;64.4655;29.293;64.4655;28.799;45.4398
BARRA GRANDE;86;Reservatório com Usina;URUGUAI;SUL;S;SUL;2026-01-06;202.048;75.5343;189.311;70.7727;206.356;267.4917
BATALHA;20;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;2026-01-06;28.049;42.9288;28.049;42.9288;25.179;65.3384
BELO MONTE;288;Fio dagua;AMAZONAS;BELO MONTE;N;NORTE;2026-01-06;3245.966;57.9788;3245.966;57.9788;3256.901;5598.54
BOA ESPERANÇA;190;Reservatório com Usina;PARNAIBA;NORDESTE;NE;NORDESTE;2026-01-06;190.657;79.2218;190.657;79.2218;182.282;240.6624
C. DOURADA;32;Fio dagua;PARANAIBA;PARANA;SE;SUDESTE;2026-01-06;304.729;41.2054;304.729;41.2054;333.95;739.5374
C.BRANCO-1;27;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;2026-01-06;112.375;37.2441;100.613;33.3458;110.786;301.726
C.BRANCO-2;28;Fio dagua;PARANAIBA;PARANA;SE;SUDESTE;2026-01-06;86.774;34.0656;78.019;30.6286;86.699;254.7259
CACHOEIRA CALDEIRAO;204;Fio dagua;ARAGUARI;MANAUS-AMAPA;N;NORTE;2026-01-06;45.256;57.581;45.256;57.581;46.454;78.5954
CACONDE;14;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;2026-01-06;43.764;55.7784;43.764;55.7784;41.499;78.4605
CACU;311;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;2026-01-06;23.226;34.3814;21.039;31.144;23.878;67.554
CAMARGOS;1;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;2026-01-06;19.915;39.6404;19.915;39.6404;18.662;50.2392
CAMPOS NOVOS;90;Reservatório com Usina;URUGUAI;SUL;S;SUL;2026-01-06;662.759;171.9166;662.759;171.9166;669.667;385.512
CANA BRAVA;252;Fio dagua;TOCANTINS;SUDESTE;SE;SUDESTE;2026-01-06;344.635;58.0072;344.635;58.0072;333.984;594.1248
CANASTRA;87;Fio dagua;JACUI;SUL;S;SUL;2026-01-06;;;;;;
CANDONGA;139;Fio dagua;DOCE;SUDESTE;SE;SUDESTE;2026-01-06;92.406;77.1466;92.406;77.1466;86.047;119.7798
CANOAS I;52;Fio dagua;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;2026-01-06;52.181;51.0107;52.181;51.0107;53.429;102.2943
CANOAS II;51;Fio dagua;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;2026-01-06;41.913;49.0817;41.913;49.0817;43.182;85.3944
CAPIVARA;61;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;2026-01-06;359.881;63.9535;359.881;63.9535;387.927;562.7232
CASTRO ALVES;97;Fio dagua;JACUI;SUL;S;SUL;2026-01-06;64.125;87.0204;64.125;87.0204;62.033;73.6896
CHAVANTES;49;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;2026-01-06;106.232;34.1908;106.232;34.1908;105.967;310.7031
COARACY NUNES;280;Fio dagua;ARAGUARI;MANAUS-AMAPA;N;NORTE;2026-01-06;58.878;58.469;58.878;58.469;58.738;100.6995
COLIDER;228;Fio dagua;AMAZONAS;TELES PIRES;SE;SUDESTE;2026-01-06;156.523;49.1029;156.523;49.1029;120.928;318.7652
CORUMBA;30;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;2026-01-06;219.025;48.5342;219.025;48.5342;209.518;451.2798
CORUMBA-3;203;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;2026-01-06;65.234;72.5637;58.639;65.2277;63.919;89.8989
CORUMBA-4;29;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;2026-01-06;117.274;96.6102;111.438;91.8025;117.349;121.3888
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;BELO MONTE;N;NORTE;2026-01-06;20.87;82.318;20.87;82.318;18.156;25.3529
D. FRANCISCA;114;Fio dagua;JACUI;SUL;S;SUL;2026-01-06;117.826;165.6088;72.855;102.4004;120.753;71.1472
DARDANELOS;310;Fio dagua;AMAZONAS;MADEIRA;SE;SUDESTE;2026-01-06;398.999;94.0984;192.201;45.3279;391.493;424.0232
E. DA CUNHA;15;Fio dagua;GRANDE;PARANA;SE;SUDESTE;2026-01-06;70.054;60.6366;70.054;60.6366;69.98;115.5308
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;2026-01-06;477.85;47.9187;477.85;47.9187;450.215;997.2102
ESPORA;290;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;2026-01-06;20.37;63.3238;18.36;57.0754;18.794;32.168
ESTREITO;267;Fio dagua;TOCANTINS;NORTE;N;NORTE;2026-01-06;737.62;52.372;686.769;48.7615;669.368;1408.425
FERREIRA GOMES;284;Fio dagua;ARAGUARI;MANAUS-AMAPA;N;NORTE;2026-01-06;50.333;59.4296;50.333;59.4296;54.286;84.6935
FONTES;132;Fio dagua;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;2026-01-06;31.309;25.7554;31.309;25.7554;31.253;121.563
FOZ CHAPECO;103;Fio dagua;URUGUAI;SUL;S;SUL;2026-01-06;706.212;182.6655;671.966;173.8076;697.169;386.6148
FOZ DO RIO CLARO;315;Fio dagua;PARANAIBA;PARANA;SE;SUDESTE;2026-01-06;27.126;36.5358;26.647;35.8906;27.028;74.245
FUNDÃO;72;Fio dagua;IGUACU;IGUACU;S;SUL;2026-01-06;41.801;50.8285;23.525;28.6055;42.694;82.2393
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;2026-01-06;58.833;28.2166;58.833;28.2166;51.427;208.505
FUNIL-MG;4;Fio dagua;GRANDE;PARANA;SE;SUDESTE;2026-01-06;82.113;40.5911;82.113;40.5911;84.303;202.293
FURNAS;6;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;2026-01-06;561.1;40.3366;561.1;40.3366;543.756;1391.043
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;IGUACU;S;SUL;2026-01-06;407.659;60.21;407.659;60.21;403.272;677.0622
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;SUL;S;SUL;2026-01-06;73.137;46.0401;73.137;46.0401;73.043;158.855
GARIBALDI;89;Reservatório com Usina;URUGUAI;SUL;S;SUL;2026-01-06;137.516;168.5842;137.516;168.5842;134.561;81.5711
GOV JAYME CANET JR;57;Reservatório com Usina;PARANAPANEMA;IGUACU;S;SUL;2026-01-06;127.345;39.787;127.345;39.787;126.977;320.067
GUAPORE;196;Fio dagua;AMAZONAS;MADEIRA;SE;SUDESTE;2026-01-06;55.457;99.694;55.457;99.694;55.412;55.6272
GUILM. AMORIM;192;Fio dagua;DOCE;SUDESTE;SE;SUDESTE;2026-01-06;191.153;128.3106;156.929;105.3379;189.981;148.9768
HENRY BORDEN;119;Fio dagua;TIETE;SUDESTE;SE;SUDESTE;2026-01-06;359.424;94.4328;359.424;94.4328;359.411;380.6136
I. SOLTEIRA;34;Reservatório com Usina;PARANA;PARANA;SE;SUDESTE;2026-01-06;1242.525;37.0542;1242.525;37.0542;1272.574;3353.2623
IBITINGA;39;Fio dagua;TIETE;PARANA;SE;SUDESTE;2026-01-06;74.969;47.5331;74.969;47.5331;75.677;157.7196
IGARAPAVA;10;Fio dagua;GRANDE;PARANA;SE;SUDESTE;2026-01-06;125.955;41.0024;125.955;41.0024;131.016;307.1891
ILHA POMBOS;130;Fio dagua;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;2026-01-06;80.76;34.674;80.76;34.674;81.83;232.9124
IRAPE;148;Reservatório com Usina;JEQUITINHONHA;SUDESTE;SE;SUDESTE;2026-01-06;640.353;133.5212;640.353;133.5212;636.312;479.589
ITÁ;92;Fio dagua;URUGUAI;SUL;S;SUL;2026-01-06;937.491;145.7637;937.491;145.7637;932.287;643.1579
ITAIPU;66;Fio dagua;PARANA;ITAIPU;SE;SUDESTE;2026-01-06;8269.643;54.9984;8269.643;54.9984;8537.657;15036.1432
ITAPEBI;154;Fio dagua;JEQUITINHONHA;NORDESTE;NE;NORDESTE;2026-01-06;59.009;10.6628;35.414;6.3992;59.517;553.41
ITAUBA;113;Fio dagua;JACUI;SUL;S;SUL;2026-01-06;243.73;185.4312;243.73;185.4312;233.611;131.4396
ITIQUIRA I;304;Fio dagua;PARAGUAI;SUDESTE;SE;SUDESTE;2026-01-06;37.572;49.3839;36.803;48.3731;37.551;76.0815
ITIQUIRA II;305;Fio dagua;PARAGUAI;SUDESTE;SE;SUDESTE;2026-01-06;59.836;49.3834;59.836;49.3834;59.957;121.1661
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;2026-01-06;805.73;43.8478;805.73;43.8478;735.537;1837.5605
ITUTINGA;2;Fio dagua;GRANDE;PARANA;SE;SUDESTE;2026-01-06;23.378;39.6403;23.378;39.6403;23.945;58.9754
JACUI;112;Fio dagua;JACUI;SUL;S;SUL;2026-01-06;228.146;203.5036;0.0;0.0;236.999;112.1091
JAGUARA;9;Fio dagua;GRANDE;PARANA;SE;SUDESTE;2026-01-06;318.024;40.9938;318.024;40.9938;323.602;775.7848
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;2026-01-06;2.442;10.7496;0.0;0.0;2.232;22.7172
JAURU;195;Fio dagua;PARAGUAI;SUDESTE;SE;SUDESTE;2026-01-06;72.108;80.7922;72.108;80.7922;71.949;89.2512
JIRAU;285;Fio dagua;AMAZONAS;MADEIRA;SE;SUDESTE;2026-01-06;4302.337;118.0496;3746.662;102.8028;3887.487;3644.515
JUPIA;45;Fio dagua;PARANA;PARANA;SE;SUDESTE;2026-01-06;749.77;40.374;749.77;40.374;768.759;1857.06
JURUENA;309;Fio dagua;AMAZONAS;TELES PIRES;SE;SUDESTE;2026-01-06;41.144;86.6117;34.613;72.8633;42.52;47.504
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;2026-01-06;32.701;34.7193;32.701;34.7193;32.616;94.1868
L. C. BARRETO;8;Fio dagua;GRANDE;PARANA;SE;SUDESTE;2026-01-06;433.883;40.9031;433.883;40.9031;439.924;1060.7587
LAJEADO;261;Fio dagua;TOCANTINS;SUDESTE;SE;SUDESTE;2026-01-06;561.259;39.1828;561.259;39.1828;566.152;1432.4115
LIMOEIRO;16;Fio dagua;GRANDE;PARANA;SE;SUDESTE;2026-01-06;21.421;61.7653;21.421;61.7653;21.38;34.6813
LUIZ GONZAGA;172;Reservatório com Usina;SAO FRANCISCO;NORDESTE;NE;NORDESTE;2026-01-06;955.937;48.1782;955.937;48.1782;924.313;1984.17
M. MORAES;7;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;2026-01-06;268.638;40.5422;268.638;40.5422;283.95;662.6139
MACHADINHO;91;Reservatório com Usina;URUGUAI;SUL;S;SUL;2026-01-06;634.713;138.7697;634.713;138.7697;640.282;457.3859
MANSO;278;Reservatório com Usina;PARAGUAI;SUDESTE;SE;SUDESTE;2026-01-06;66.69;44.3512;66.69;44.3512;66.144;150.368
MARIMBONDO;17;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;2026-01-06;741.511;44.6384;741.511;44.6384;662.818;1661.1515
MASCARENHAS;144;Fio dagua;DOCE;SUDESTE;SE;SUDESTE;2026-01-06;204.205;57.4844;198.039;55.7487;190.546;355.2354
MIRANDA;26;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;2026-01-06;139.679;38.8742;139.679;38.8742;140.761;359.31
MONJOLINHO;94;Fio dagua;URUGUAI;SUL;S;SUL;2026-01-06;44.118;131.7742;44.118;131.7742;43.911;33.48
MONTE CLARO;98;Fio dagua;JACUI;SUL;S;SUL;2026-01-06;60.647;105.7227;48.253;84.1169;59.814;57.3642
N. AVANHANDAVA;42;Fio dagua;TIETE;PARANA;SE;SUDESTE;2026-01-06;149.774;45.7856;149.774;45.7856;147.245;327.12
NILO PEÇANHA;131;Fio dagua;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;2026-01-06;259.95;67.6503;259.95;67.6503;259.937;384.2553
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;2026-01-06;225.056;45.819;225.056;45.819;198.962;491.1852
OURINHOS;249;Fio dagua;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;2026-01-06;17.29;35.3104;17.29;35.3104;19.186;48.9658
P. AFONSO 1,2,3;174;Fio dagua;SAO FRANCISCO;NORDESTE;NE;NORDESTE;2026-01-06;820.918;48.1997;820.918;48.1997;86.173;1703.16
P. AFONSO 4;175;Fio dagua;SAO FRANCISCO;NORDESTE;NE;NORDESTE;2026-01-06;1174.993;48.1997;1174.993;48.1997;2106.327;2437.7598
P. COLOMBIA;12;Fio dagua;GRANDE;PARANA;SE;SUDESTE;2026-01-06;198.603;41.1117;198.603;41.1117;207.372;483.0812
PARAIBUNA;121;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;2026-01-06;50.71;68.9243;49.308;67.0187;47.018;73.5735
PARANAPANEMA;53;Fio dagua;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;2026-01-06;14.817;35.1093;14.817;35.1093;15.471;42.2025
PASSO FUNDO;93;Reservatório com Usina;URUGUAI;SUL;S;SUL;2026-01-06;106.187;136.3434;106.187;136.3434;107.111;77.882
PASSO REAL;111;Reservatório com Usina;JACUI;SUL;S;SUL;2026-01-06;104.352;202.4366;50.226;97.4354;109.983;51.548
PASSO SAO JOAO;102;Fio dagua;URUGUAI;SUL;S;SUL;2026-01-06;107.346;241.0239;71.207;159.881;107.37;44.5375
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;NORDESTE;NE;NORDESTE;2026-01-06;5.453;3.7584;5.453;3.7584;5.526;145.0899
PEIXE ANGICAL;257;Reservatório com Usina;TOCANTINS;SUDESTE;SE;SUDESTE;2026-01-06;330.594;45.4602;330.594;45.4602;339.479;727.216
PEREIRA PASSOS;133;Fio dagua;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;2026-01-06;35.023;57.6222;35.023;57.6222;35.224;60.7804
PICADA;126;Fio dagua;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;2026-01-06;27.791;38.8223;27.791;38.8223;44.643;71.5852
PIMENTAL;314;Fio dagua;AMAZONAS;BELO MONTE;N;NORTE;2026-01-06;116.321;82.8887;116.321;82.8887;115.73;140.334
PIRAJU;48;Fio dagua;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;2026-01-06;26.798;35.1087;26.798;35.1087;27.664;76.3286
PONTE DE PEDRA;281;Fio dagua;PARAGUAI;SUDESTE;SE;SUDESTE;2026-01-06;145.126;76.3373;114.177;60.0579;145.155;190.1116
PORTO ESTRELA;135;Reservatório com Usina;DOCE;SUDESTE;SE;SUDESTE;2026-01-06;126.519;92.1273;126.519;92.1273;123.789;137.3307
PORTO PRIMAVERA;46;Fio dagua;PARANA;PARANA;SE;SUDESTE;2026-01-06;795.058;40.4717;795.058;40.4717;821.523;1964.48
PROMISSÃO;40;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;2026-01-06;103.499;44.416;58.556;25.129;105.337;233.022
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;SUL;S;SUL;2026-01-06;71.86;119.7068;71.86;119.7068;71.927;60.03
QUEIMADO;162;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;2026-01-06;67.847;53.7143;67.847;53.7143;65.626;126.3108
RETIRO BAIXO;155;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;2026-01-06;76.894;72.4949;76.894;72.4949;76.928;106.0682
RONDON II;276;Reservatório com Usina;AMAZONAS;MADEIRA;SE;SUDESTE;2026-01-06;67.212;109.5464;67.212;109.5464;66.15;61.3548
ROSAL;217;Fio dagua;ITABAPOANA;SUDESTE;SE;SUDESTE;2026-01-06;154.02;149.3769;50.912;49.3772;152.541;103.1083
ROSANA;63;Fio dagua;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;2026-01-06;224.919;70.2139;224.919;70.2139;231.161;320.334
S.DO FACÃO;21;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;2026-01-06;81.151;41.0031;81.151;41.0031;77.23;197.9145
S.R.VERDINHO;241;Fio dagua;PARANAIBA;PARANA;SE;SUDESTE;2026-01-06;46.232;48.0735;46.232;48.0735;46.81;96.1694
SA CARVALHO;193;Fio dagua;DOCE;SUDESTE;SE;SUDESTE;2026-01-06;171.062;113.4661;62.439;41.416;169.344;150.7604
SALTO;262;Fio dagua;PARANAIBA;PARANA;SE;SUDESTE;2026-01-06;51.539;48.5086;51.539;48.5086;51.708;106.2472
SALTO CAXIAS;82;Fio dagua;IGUACU;IGUACU;S;SUL;2026-01-06;453.477;68.1547;453.477;68.1547;452.447;665.3644
SALTO GRANDE CM;134;Fio dagua;DOCE;SUDESTE;SE;SUDESTE;2026-01-06;235.756;102.4251;234.954;102.0767;234.206;230.174
SALTO GRANDE CS;50;Fio dagua;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;2026-01-06;46.207;47.7148;38.051;39.2927;47.645;96.8399
SALTO OSORIO;78;Fio dagua;IGUACU;IGUACU;S;SUL;2026-01-06;377.492;68.4933;377.492;68.4933;380.35;551.1373
SALTO PILAO;215;Fio dagua;ITAJAI;SUL;S;SUL;2026-01-06;205.077;101.0871;168.031;82.8263;204.841;202.8715
SALTO SANTIAGO;77;Reservatório com Usina;IGUACU;IGUACU;S;SUL;2026-01-06;535.278;65.0781;535.278;65.0781;552.121;822.5162
SAMUEL;279;Reservatório com Usina;AMAZONAS;MADEIRA;SE;SUDESTE;2026-01-06;202.018;149.881;202.018;149.881;181.684;134.7856
SANTA BRANCA;122;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;2026-01-06;30.337;68.7166;30.337;68.7166;26.162;44.148
SANTA CLARA-PR;71;Reservatório com Usina;IGUACU;IGUACU;S;SUL;2026-01-06;37.997;49.7445;37.997;49.7445;38.199;76.3844
SANTO ANTONIO;287;Fio dagua;AMAZONAS;MADEIRA;SE;SUDESTE;2026-01-06;4534.049;119.504;3974.245;104.7493;3784.683;3794.0553
SAO DOMINGOS;153;Fio dagua;PARANA;PARANA;SE;SUDESTE;2026-01-06;28.554;62.4023;18.42;40.2553;28.484;45.7579
SAO JOSE;101;Fio dagua;URUGUAI;SUL;S;SUL;2026-01-06;73.304;230.9646;46.261;145.7581;73.096;31.7382
SAO MANOEL;230;Fio dagua;AMAZONAS;TELES PIRES;SE;SUDESTE;2026-01-06;671.558;81.1817;671.558;81.1817;603.289;827.2283
SAO ROQUE;88;Reservatório com Usina;URUGUAI;SUL;S;SUL;2026-01-06;100.732;125.6049;100.732;125.6049;103.974;80.1975
SAO SALVADOR;253;Fio dagua;TOCANTINS;SUDESTE;SE;SUDESTE;2026-01-06;175.595;48.292;165.924;45.6323;172.319;363.6108
SÃO SIMÃO;33;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;2026-01-06;1064.443;42.4473;1064.443;42.4473;1021.831;2507.683
SEGREDO;76;Reservatório com Usina;IGUACU;IGUACU;S;SUL;2026-01-06;466.084;63.9677;466.084;63.9677;465.563;728.624
SERRA DA MESA;251;Reservatório com Usina;TOCANTINS;SUDESTE;SE;SUDESTE;2026-01-06;930.378;65.0364;930.378;65.0364;912.67;1430.55
SIMPLICIO;129;Fio dagua;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;2026-01-06;124.944;39.4727;124.944;39.4727;125.694;316.53285
SINOP;227;Reservatório com Usina;AMAZONAS;TELES PIRES;SE;SUDESTE;2026-01-06;174.12;51.0148;167.07;48.9493;137.768;341.3124
SOBRADINHO;169;Reservatório com Usina;SAO FRANCISCO;NORDESTE;NE;NORDESTE;2026-01-06;435.829;40.0365;435.829;40.0365;400.02;1088.5805
SOBRAGI;127;Fio dagua;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;2026-01-06;36.952;41.2641;21.908;24.4645;37.027;89.55
STA.CLARA-MG;283;Fio dagua;MUCURI;SUDESTE;SE;SUDESTE;2026-01-06;7.965;10.7392;7.965;10.7392;7.879;74.1675
STO ANTONIO DO JARI;286;Fio dagua;AMAZONAS;MANAUS-AMAPA;N;NORTE;2026-01-06;88.514;55.4935;88.514;55.4935;90.507;159.5035
SUIÇA;145;Fio dagua;SANTA MARIA VIT;SUDESTE;SE;SUDESTE;2026-01-06;95.897;226.9;72.652;171.9004;95.453;42.264
TAQUARUÇU;62;Fio dagua;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;2026-01-06;231.966;66.3125;231.966;66.3125;227.516;349.8075
TELES PIRES;229;Fio dagua;AMAZONAS;TELES PIRES;SE;SUDESTE;2026-01-06;1476.031;80.7443;1476.031;80.7443;1495.346;1828.0318
TRÊS IRMÃOS;43;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;2026-01-06;285.316;57.6778;285.316;57.6778;289.763;494.6725
TRÊS MARIAS;156;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;2026-01-06;379.651;61.1059;379.651;61.1059;366.313;621.3
TUCURUI;275;Reservatório com Usina;TOCANTINS;NORTE;N;NORTE;2026-01-06;3421.32;42.2099;3421.32;42.2099;3108.74;8105.5008
VOLTA GRANDE;11;Fio dagua;GRANDE;PARANA;SE;SUDESTE;2026-01-06;215.802;40.8585;215.802;40.8585;215.02;528.1696
XINGO;178;Fio dagua;SAO FRANCISCO;NORDESTE;NE;NORDESTE;2026-01-06;2477.84;51.3595;2477.84;51.3595;2531.646;4824.4975
14 DE JULHO;99;Fio dagua;JACUI;SUL;S;SUL;2026-01-07;48.331;95.3861;48.331;95.3861;47.108;50.6688
A. VERMELHA;18;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;2026-01-07;718.993;43.4483;718.993;43.4483;673.474;1654.825
AIMORES;143;Fio dagua;DOCE;SUDESTE;SE;SUDESTE;2026-01-07;281.395;71.8054;281.395;71.8054;291.825;391.8856
APOLONIO SALES;173;Fio dagua;SAO FRANCISCO;NORDESTE;NE;NORDESTE;2026-01-07;185.963;42.5986;185.963;42.5986;27.757;436.5468
B. BONITA;37;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;2026-01-07;37.166;30.82;24.734;20.5108;38.112;120.5904
B.COQUEIROS;312;Fio dagua;PARANAIBA;PARANA;SE;SUDESTE;2026-01-07;35.894;38.6437;35.894;38.6437;37.196;92.8846
BAGUARI;141;Fio dagua;DOCE;SUDESTE;SE;SUDESTE;2026-01-07;181.635;105.3891;133.412;77.4089;176.997;172.347
BAIXO IGUACU;83;Fio dagua;IGUACU;IGUACU;S;SUL;2026-01-07;107.532;57.4849;87.995;47.0407;107.314;187.0614
BALBINA;277;Reservatório com Usina;AMAZONAS;MANAUS-AMAPA;N;NORTE;2026-01-07;100.58;119.397;100.58;119.397;94.643;84.24
BARIRI;38;Fio dagua;TIETE;PARANA;SE;SUDESTE;2026-01-07;52.25;37.1535;52.25;37.1535;53.318;140.6328
BARRA BRAUNA;185;Fio dagua;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;2026-01-07;27.031;59.4875;27.031;59.4875;26.587;45.4398
BARRA GRANDE;86;Reservatório com Usina;URUGUAI;SUL;S;SUL;2026-01-07;121.093;45.2698;109.771;41.0372;123.509;267.4917
BATALHA;20;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;2026-01-07;36.146;55.3212;36.146;55.3212;32.925;65.3384
BELO MONTE;288;Fio dagua;AMAZONAS;BELO MONTE;N;NORTE;2026-01-07;3255.731;58.1532;3255.731;58.1532;3279.031;5598.54
BOA ESPERANÇA;190;Reservatório com Usina;PARNAIBA;NORDESTE;NE;NORDESTE;2026-01-07;208.536;86.6508;208.536;86.6508;199.327;240.6624
C. DOURADA;32;Fio dagua;PARANAIBA;PARANA;SE;SUDESTE;2026-01-07;352.414;47.6533;348.901;47.1783;373.468;739.5374
C.BRANCO-1;27;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;2026-01-07;129.66;42.9728;117.898;39.0745;127.508;301.726
C.BRANCO-2;28;Fio dagua;PARANAIBA;PARANA;SE;SUDESTE;2026-01-07;100.189;39.3321;91.435;35.8954;100.104;254.7259
CACHOEIRA CALDEIRAO;204;Fio dagua;ARAGUARI;MANAUS-AMAPA;N;NORTE;2026-01-07;41.218;52.4433;41.078;52.2651;42.707;78.5954
CACONDE;14;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;2026-01-07;40.097;51.1047;40.097;51.1047;38.047;78.4605
CACU;311;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;2026-01-07;26.954;39.8999;26.954;39.8999;27.631;67.554
CAMARGOS;1;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;2026-01-07;18.096;36.0197;18.096;36.0197;16.966;50.2392
CAMPOS NOVOS;90;Reservatório com Usina;URUGUAI;SUL;S;SUL;2026-01-07;500.041;129.7083;500.041;129.7083;504.065;385.512
CANA BRAVA;252;Fio dagua;TOCANTINS;SUDESTE;SE;SUDESTE;2026-01-07;415.176;69.8803;415.176;69.8803;400.441;594.1248
