nom_reservatorio;cod_resplanejamento;tip_reservatorio;nom_bacia;nom_ree;id_subsistema;nom_subsistema;ena_data;ena_bruta_res_mwmed;ena_bruta_res_percentualmlt;ena_armazenavel_res_mwmed;ena_armazenavel_res_percentualmlt;ena_queda_bruta;mlt_ena
MANSO;278;Reservatório com Usina;PARAGUAI;SUDESTE;SE;SUDESTE;2026-01-24;116.251;77.311;116.251;77.311;115.634;150.368
MARIMBONDO;17;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;2026-01-24;1147.635;69.0867;1147.635;69.0867;1092.519;1661.1515
MASCARENHAS;144;Fio dagua;DOCE;SUDESTE;SE;SUDESTE;2026-01-24;412.544;116.1326;304.343;85.6736;358.024;355.2354
MIRANDA;26;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;2026-01-24;254.348;70.7879;254.348;70.7879;255.702;359.31
MONJOLINHO;94;Fio dagua;URUGUAI;SUL;S;SUL;2026-01-24;16.929;50.5645;16.929;50.5645;16.888;33.48
MONTE CLARO;98;Fio dagua;JACUI;SUL;S;SUL;2026-01-24;36.996;64.4932;32.393;56.469;37.234;57.3642
N. AVANHANDAVA;42;Fio dagua;TIETE;PARANA;SE;SUDESTE;2026-01-24;257.345;78.6699;257.345;78.6699;252.328;327.12
NILO PEÇANHA;131;Fio dagua;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;2026-01-24;386.942;100.6992;386.942;100.6992;386.809;384.2553
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;2026-01-24;441.496;89.8838;441.496;89.8838;393.957;491.1852
OURINHOS;249;Fio dagua;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;2026-01-24;15.477;31.6078;15.284;31.2136;17.104;48.9658
P. AFONSO 1,2,3;174;Fio dagua;SAO FRANCISCO;NORDESTE;NE;NORDESTE;2026-01-24;992.86;58.2952;992.86;58.2952;249.625;1703.16
P. AFONSO 4;175;Fio dagua;SAO FRANCISCO;NORDESTE;NE;NORDESTE;2026-01-24;1421.096;58.2952;1421.096;58.2952;2355.279;2437.7598
P. COLOMBIA;12;Fio dagua;GRANDE;PARANA;SE;SUDESTE;2026-01-24;292.497;60.5482;247.025;51.1353;303.566;483.0812
PARAIBUNA;121;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;2026-01-24;62.201;84.5427;62.201;84.5427;58.121;73.5735
PARANAPANEMA;53;Fio dagua;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;2026-01-24;15.393;36.4741;15.393;36.4741;16.043;42.2025
PASSO FUNDO;93;Reservatório com Usina;URUGUAI;SUL;S;SUL;2026-01-24;41.567;53.3718;41.567;53.3718;41.878;77.882
PASSO REAL;111;Reservatório com Usina;JACUI;SUL;S;SUL;2026-01-24;57.594;111.7289;57.594;111.7289;61.183;51.548
PASSO SAO JOAO;102;Fio dagua;URUGUAI;SUL;S;SUL;2026-01-24;43.792;98.3261;37.938;85.1821;43.786;44.5375
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;NORDESTE;NE;NORDESTE;2026-01-24;25.633;17.667;25.633;17.667;25.955;145.0899
PEIXE ANGICAL;257;Reservatório com Usina;TOCANTINS;SUDESTE;SE;SUDESTE;2026-01-24;315.395;43.3702;315.395;43.3702;330.266;727.216
PEREIRA PASSOS;133;Fio dagua;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;2026-01-24;61.964;101.9473;61.964;101.9473;62.567;60.7804
PICADA;126;Fio dagua;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;2026-01-24;42.593;59.4997;42.593;59.4997;42.467;71.5852
PIMENTAL;314;Fio dagua;AMAZONAS;BELO MONTE;N;NORTE;2026-01-24;133.138;94.8722;133.138;94.8722;135.463;140.334
PIRAJU;48;Fio dagua;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;2026-01-24;27.84;36.4739;27.84;36.4739;28.762;76.3286
PONTE DE PEDRA;281;Fio dagua;PARAGUAI;SUDESTE;SE;SUDESTE;2026-01-24;149.039;78.3955;122.511;64.4416;148.846;190.1116
PORTO ESTRELA;135;Reservatório com Usina;DOCE;SUDESTE;SE;SUDESTE;2026-01-24;481.911;350.9128;104.826;76.3311;450.225;137.3307
PORTO PRIMAVERA;46;Fio dagua;PARANA;PARANA;SE;SUDESTE;2026-01-24;1128.489;57.4447;1128.489;57.4447;1161.456;1964.48
PROMISSÃO;40;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;2026-01-24;167.595;71.9224;95.601;41.0266;169.464;233.022
QUEBRA QUEIXO;95;Reservatório com Usina;URUGUAI;SUL;S;SUL;2026-01-24;28.773;47.931;28.773;47.931;28.533;60.03
QUEIMADO;162;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;2026-01-24;95.57;75.6626;95.57;75.6626;93.749;126.3108
RETIRO BAIXO;155;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;2026-01-24;146.521;138.1385;63.541;59.9058;141.641;106.0682
RONDON II;276;Reservatório com Usina;AMAZONAS;MADEIRA;SE;SUDESTE;2026-01-24;73.364;119.5734;73.364;119.5734;73.058;61.3548
ROSAL;217;Fio dagua;ITABAPOANA;SUDESTE;SE;SUDESTE;2026-01-24;121.482;117.8198;55.56;53.8851;120.985;103.1083
ROSANA;63;Fio dagua;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;2026-01-24;145.336;45.3701;145.336;45.3701;149.226;320.334
S.DO FACÃO;21;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;2026-01-24;422.59;213.5215;422.59;213.5215;402.342;197.9145
S.R.VERDINHO;241;Fio dagua;PARANAIBA;PARANA;SE;SUDESTE;2026-01-24;38.906;40.4557;38.906;40.4557;39.419;96.1694
SA CARVALHO;193;Fio dagua;DOCE;SUDESTE;SE;SUDESTE;2026-01-24;317.44;210.5593;16.855;11.18;309.884;150.7604
SALTO;262;Fio dagua;PARANAIBA;PARANA;SE;SUDESTE;2026-01-24;39.685;37.3516;39.685;37.3516;39.815;106.2472
SALTO CAXIAS;82;Fio dagua;IGUACU;IGUACU;S;SUL;2026-01-24;268.121;40.2969;268.121;40.2969;266.806;665.3644
SALTO GRANDE CM;134;Fio dagua;DOCE;SUDESTE;SE;SUDESTE;2026-01-24;837.039;363.6549;836.237;363.3065;827.477;230.174
SALTO GRANDE CS;50;Fio dagua;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;2026-01-24;34.207;35.3233;11.072;11.4333;36.003;96.8399
SALTO OSORIO;78;Fio dagua;IGUACU;IGUACU;S;SUL;2026-01-24;242.213;43.9479;242.213;43.9479;251.774;551.1373
SALTO PILAO;215;Fio dagua;ITAJAI;SUL;S;SUL;2026-01-24;79.155;39.0173;79.155;39.0173;79.26;202.8715
SALTO SANTIAGO;77;Reservatório com Usina;IGUACU;IGUACU;S;SUL;2026-01-24;365.77;44.4696;365.77;44.4696;370.38;822.5162
SAMUEL;279;Reservatório com Usina;AMAZONAS;MADEIRA;SE;SUDESTE;2026-01-24;340.428;252.57;340.428;252.57;308.474;134.7856
SANTA BRANCA;122;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;2026-01-24;36.109;81.7908;36.109;81.7908;31.844;44.148
SANTA CLARA-PR;71;Reservatório com Usina;IGUACU;IGUACU;S;SUL;2026-01-24;30.83;40.3616;30.83;40.3616;30.38;76.3844
SANTO ANTONIO;287;Fio dagua;AMAZONAS;MADEIRA;SE;SUDESTE;2026-01-24;4227.007;111.4113;3137.43;82.6933;3579.999;3794.0553
SAO DOMINGOS;153;Fio dagua;PARANA;PARANA;SE;SUDESTE;2026-01-24;15.429;33.7188;13.586;29.691;15.481;45.7579
SAO JOSE;101;Fio dagua;URUGUAI;SUL;S;SUL;2026-01-24;30.264;95.3551;30.264;95.3551;29.604;31.7382
SAO MANOEL;230;Fio dagua;AMAZONAS;TELES PIRES;SE;SUDESTE;2026-01-24;754.204;91.1724;655.362;79.2238;685.755;827.2283
SAO ROQUE;88;Reservatório com Usina;URUGUAI;SUL;S;SUL;2026-01-24;54.14;67.5083;54.14;67.5083;55.261;80.1975
SAO SALVADOR;253;Fio dagua;TOCANTINS;SUDESTE;SE;SUDESTE;2026-01-24;167.214;45.9871;167.214;45.9871;167.816;363.6108
SÃO SIMÃO;33;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;2026-01-24;2169.4;86.5101;2169.4;86.5101;2082.242;2507.683
SEGREDO;76;Reservatório com Usina;IGUACU;IGUACU;S;SUL;2026-01-24;335.8;46.0869;335.8;46.0869;338.19;728.624
SERRA DA MESA;251;Reservatório com Usina;TOCANTINS;SUDESTE;SE;SUDESTE;2026-01-24;769.345;53.7797;769.345;53.7797;752.012;1430.55
SIMPLICIO;129;Fio dagua;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;2026-01-24;162.303;51.2752;162.303;51.2752;161.185;316.53285
SINOP;227;Reservatório com Usina;AMAZONAS;TELES PIRES;SE;SUDESTE;2026-01-24;243.888;71.4559;236.595;69.3192;201.554;341.3124
SOBRADINHO;169;Reservatório com Usina;SAO FRANCISCO;NORDESTE;NE;NORDESTE;2026-01-24;590.892;54.281;590.892;54.281;552.414;1088.5805
SOBRAGI;127;Fio dagua;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;2026-01-24;47.619;53.1759;40.455;45.1759;47.71;89.55
STA.CLARA-MG;283;Fio dagua;MUCURI;SUDESTE;SE;SUDESTE;2026-01-24;53.311;71.8792;53.311;71.8792;52.22;74.1675
STO ANTONIO DO JARI;286;Fio dagua;AMAZONAS;MANAUS-AMAPA;N;NORTE;2026-01-24;71.902;45.0786;71.902;45.0786;73.493;159.5035
SUIÇA;145;Fio dagua;SANTA MARIA VIT;SUDESTE;SE;SUDESTE;2026-01-24;33.156;78.4497;24.703;58.4493;33.004;42.264
TAQUARUÇU;62;Fio dagua;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;2026-01-24;151.619;43.3436;151.619;43.3436;149.143;349.8075
TELES PIRES;229;Fio dagua;AMAZONAS;TELES PIRES;SE;SUDESTE;2026-01-24;1686.788;92.2734;1279.435;69.9898;1688.657;1828.0318
TRÊS IRMÃOS;43;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;2026-01-24;558.424;112.8876;558.424;112.8876;566.515;494.6725
TRÊS MARIAS;156;Reservatório com Usina;SAO FRANCISCO;SUDESTE;SE;SUDESTE;2026-01-24;1171.432;188.5453;1171.432;188.5453;1188.126;621.3
TUCURUI;275;Reservatório com Usina;TOCANTINS;NORTE;N;NORTE;2026-01-24;4933.012;60.8601;4933.012;60.8601;4614.057;8105.5008
VOLTA GRANDE;11;Fio dagua;GRANDE;PARANA;SE;SUDESTE;2026-01-24;316.8;59.9807;316.8;59.9807;304.628;528.1696
XINGO;178;Fio dagua;SAO FRANCISCO;NORDESTE;NE;NORDESTE;2026-01-24;2830.702;58.6735;2830.702;58.6735;2865.19;4824.4975
14 DE JULHO;99;Fio dagua;JACUI;SUL;S;SUL;2026-01-25;34.774;68.63;34.774;68.63;34.049;50.6688
A. VERMELHA;18;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;2026-01-25;1087.523;65.7183;1087.523;65.7183;1029.047;1654.825
AIMORES;143;Fio dagua;DOCE;SUDESTE;SE;SUDESTE;2026-01-25;540.403;137.8982;429.386;109.5692;556.095;391.8856
APOLONIO SALES;173;Fio dagua;SAO FRANCISCO;NORDESTE;NE;NORDESTE;2026-01-25;246.416;56.4466;246.416;56.4466;83.743;436.5468
B. BONITA;37;Reservatório com Usina;TIETE;PARANA;SE;SUDESTE;2026-01-25;53.104;44.0367;39.784;32.991;56.227;120.5904
B.COQUEIROS;312;Fio dagua;PARANAIBA;PARANA;SE;SUDESTE;2026-01-25;36.688;39.4985;36.688;39.4985;37.917;92.8846
BAGUARI;141;Fio dagua;DOCE;SUDESTE;SE;SUDESTE;2026-01-25;331.536;192.3654;45.593;26.4542;299.757;172.347
BAIXO IGUACU;83;Fio dagua;IGUACU;IGUACU;S;SUL;2026-01-25;71.239;38.0832;61.325;32.7834;73.761;187.0614
BALBINA;277;Reservatório com Usina;AMAZONAS;MANAUS-AMAPA;N;NORTE;2026-01-25;171.151;203.1707;171.151;203.1707;163.337;84.24
BARIRI;38;Fio dagua;TIETE;PARANA;SE;SUDESTE;2026-01-25;69.052;49.1009;69.052;49.1009;69.436;140.6328
BARRA BRAUNA;185;Fio dagua;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;2026-01-25;46.679;102.7271;35.581;78.3036;46.654;45.4398
BARRA GRANDE;86;Reservatório com Usina;URUGUAI;SUL;S;SUL;2026-01-25;123.174;46.0478;99.113;37.0527;125.005;267.4917
BATALHA;20;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;2026-01-25;148.403;227.1298;148.403;227.1298;142.948;65.3384
BELO MONTE;288;Fio dagua;AMAZONAS;BELO MONTE;N;NORTE;2026-01-25;4752.874;84.8949;4752.874;84.8949;4798.537;5598.54
BOA ESPERANÇA;190;Reservatório com Usina;PARNAIBA;NORDESTE;NE;NORDESTE;2026-01-25;167.51;69.6037;167.51;69.6037;159.954;240.6624
C. DOURADA;32;Fio dagua;PARANAIBA;PARANA;SE;SUDESTE;2026-01-25;682.976;92.3518;680.815;92.0596;731.143;739.5374
C.BRANCO-1;27;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;2026-01-25;281.152;93.1812;266.833;88.4355;278.463;301.726
C.BRANCO-2;28;Fio dagua;PARANAIBA;PARANA;SE;SUDESTE;2026-01-25;198.282;77.8413;198.282;77.8413;200.487;254.7259
CACHOEIRA CALDEIRAO;204;Fio dagua;ARAGUARI;MANAUS-AMAPA;N;NORTE;2026-01-25;54.662;69.5486;53.819;68.476;55.863;78.5954
CACONDE;14;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;2026-01-25;65.155;83.0418;65.155;83.0418;63.673;78.4605
CACU;311;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;2026-01-25;26.728;39.5654;26.728;39.5654;27.557;67.554
CAMARGOS;1;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;2026-01-25;38.242;76.1198;38.242;76.1198;38.404;50.2392
CAMPOS NOVOS;90;Reservatório com Usina;URUGUAI;SUL;S;SUL;2026-01-25;231.596;60.0749;231.596;60.0749;234.39;385.512
CANA BRAVA;252;Fio dagua;TOCANTINS;SUDESTE;SE;SUDESTE;2026-01-25;412.337;69.4024;412.337;69.4024;414.25;594.1248
CANASTRA;87;Fio dagua;JACUI;SUL;S;SUL;2026-01-25;;;;;;
CANDONGA;139;Fio dagua;DOCE;SUDESTE;SE;SUDESTE;2026-01-25;218.724;182.6051;114.255;95.3875;200.498;119.7798
CANOAS I;52;Fio dagua;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;2026-01-25;35.709;34.9081;35.709;34.9081;36.892;102.2943
CANOAS II;51;Fio dagua;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;2026-01-25;29.307;34.3196;29.307;34.3196;30.319;85.3944
CAPIVARA;61;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;2026-01-25;222.847;39.6015;222.847;39.6015;236.039;562.7232
CASTRO ALVES;97;Fio dagua;JACUI;SUL;S;SUL;2026-01-25;68.055;92.3536;68.055;92.3536;66.637;73.6896
CHAVANTES;49;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;2026-01-25;92.124;29.6502;92.124;29.6502;91.095;310.7031
COARACY NUNES;280;Fio dagua;ARAGUARI;MANAUS-AMAPA;N;NORTE;2026-01-25;70.348;69.8593;47.551;47.2207;70.425;100.6995
COLIDER;228;Fio dagua;AMAZONAS;TELES PIRES;SE;SUDESTE;2026-01-25;228.011;71.5295;200.581;62.9244;166.517;318.7652
CORUMBA;30;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;2026-01-25;447.711;99.2092;447.711;99.2092;448.033;451.2798
CORUMBA-3;203;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;2026-01-25;166.813;185.5562;160.218;178.2202;166.028;89.8989
CORUMBA-4;29;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;2026-01-25;254.59;209.731;248.754;204.9234;257.842;121.3888
CURUA-UNA;272;Reservatório com Usina;AMAZONAS;BELO MONTE;N;NORTE;2026-01-25;24.57;96.912;24.57;96.912;21.005;25.3529
D. FRANCISCA;114;Fio dagua;JACUI;SUL;S;SUL;2026-01-25;64.811;91.0942;64.811;91.0942;65.253;71.1472
DARDANELOS;310;Fio dagua;AMAZONAS;MADEIRA;SE;SUDESTE;2026-01-25;465.965;109.8914;259.167;61.1209;453.374;424.0232
E. DA CUNHA;15;Fio dagua;GRANDE;PARANA;SE;SUDESTE;2026-01-25;94.833;82.0846;84.33;72.9935;95.287;115.5308
EMBORCAÇÃO;24;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;2026-01-25;1389.643;139.3531;1389.643;139.3531;1332.705;997.2102
ESPORA;290;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;2026-01-25;18.794;58.4245;18.794;58.4245;17.837;32.168
ESTREITO;267;Fio dagua;TOCANTINS;NORTE;N;NORTE;2026-01-25;590.718;41.9417;488.805;34.7058;546.225;1408.425
FERREIRA GOMES;284;Fio dagua;ARAGUARI;MANAUS-AMAPA;N;NORTE;2026-01-25;59.503;70.2569;59.503;70.2569;63.998;84.6935
FONTES;132;Fio dagua;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;2026-01-25;137.771;113.333;137.771;113.333;137.681;121.563
FOZ CHAPECO;103;Fio dagua;URUGUAI;SUL;S;SUL;2026-01-25;248.163;64.1887;200.4;51.8345;252.655;386.6148
FOZ DO RIO CLARO;315;Fio dagua;PARANAIBA;PARANA;SE;SUDESTE;2026-01-25;29.262;39.4128;27.586;37.1554;29.222;74.245
FUNDÃO;72;Fio dagua;IGUACU;IGUACU;S;SUL;2026-01-25;32.48;39.4945;32.48;39.4945;33.645;82.2393
FUNIL;123;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;2026-01-25;170.272;81.6633;170.272;81.6633;162.469;208.505
FUNIL-MG;4;Fio dagua;GRANDE;PARANA;SE;SUDESTE;2026-01-25;128.474;63.5089;128.474;63.5089;131.443;202.293
FURNAS;6;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;2026-01-25;1078.607;77.5394;1078.607;77.5394;1042.76;1391.043
G. B. MUNHOZ;74;Reservatório com Usina;IGUACU;IGUACU;S;SUL;2026-01-25;278.339;41.1098;278.339;41.1098;272.861;677.0622
G. P. SOUZA;115;Reservatório com Usina;CAPIVARI;SUL;S;SUL;2026-01-25;95.249;59.9597;95.249;59.9597;95.176;158.855
GARIBALDI;89;Reservatório com Usina;URUGUAI;SUL;S;SUL;2026-01-25;47.957;58.7917;47.957;58.7917;47.7;81.5711
GOV JAYME CANET JR;57;Reservatório com Usina;PARANAPANEMA;IGUACU;S;SUL;2026-01-25;70.614;22.0623;49.626;15.5049;70.088;320.067
GUAPORE;196;Fio dagua;AMAZONAS;MADEIRA;SE;SUDESTE;2026-01-25;59.336;106.6672;59.336;106.6672;59.26;55.6272
GUILM. AMORIM;192;Fio dagua;DOCE;SUDESTE;SE;SUDESTE;2026-01-25;217.164;145.7703;152.741;102.5267;216.192;148.9768
HENRY BORDEN;119;Fio dagua;TIETE;SUDESTE;SE;SUDESTE;2026-01-25;371.411;97.5822;371.411;97.5822;371.304;380.6136
I. SOLTEIRA;34;Reservatório com Usina;PARANA;PARANA;SE;SUDESTE;2026-01-25;2346.088;69.9643;2346.088;69.9643;2399.677;3353.2623
IBITINGA;39;Fio dagua;TIETE;PARANA;SE;SUDESTE;2026-01-25;86.23;54.673;86.23;54.673;87.548;157.7196
IGARAPAVA;10;Fio dagua;GRANDE;PARANA;SE;SUDESTE;2026-01-25;185.562;60.4064;162.87;53.0195;186.99;307.1891
ILHA POMBOS;130;Fio dagua;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;2026-01-25;183.131;78.6266;118.013;50.6684;185.614;232.9124
IRAPE;148;Reservatório com Usina;JEQUITINHONHA;SUDESTE;SE;SUDESTE;2026-01-25;679.069;141.5939;679.069;141.5939;684.602;479.589
ITÁ;92;Fio dagua;URUGUAI;SUL;S;SUL;2026-01-25;347.787;54.0749;347.787;54.0749;350.506;643.1579
ITAIPU;66;Fio dagua;PARANA;ITAIPU;SE;SUDESTE;2026-01-25;8434.336;56.0937;8434.336;56.0937;8825.248;15036.1432
ITAPEBI;154;Fio dagua;JEQUITINHONHA;NORDESTE;NE;NORDESTE;2026-01-25;229.143;41.4056;121.893;22.0258;232.447;553.41
ITAUBA;113;Fio dagua;JACUI;SUL;S;SUL;2026-01-25;130.239;99.0866;130.239;99.0866;128.98;131.4396
ITIQUIRA I;304;Fio dagua;PARAGUAI;SUDESTE;SE;SUDESTE;2026-01-25;39.109;51.4041;39.109;51.4041;39.047;76.0815
ITIQUIRA II;305;Fio dagua;PARAGUAI;SUDESTE;SE;SUDESTE;2026-01-25;62.284;51.4038;62.284;51.4038;62.465;121.1661
ITUMBIARA;31;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;2026-01-25;1762.287;95.9036;1762.287;95.9036;1636.169;1837.5605
ITUTINGA;2;Fio dagua;GRANDE;PARANA;SE;SUDESTE;2026-01-25;44.892;76.1199;44.892;76.1199;45.758;58.9754
JACUI;112;Fio dagua;JACUI;SUL;S;SUL;2026-01-25;121.308;108.2053;31.462;28.0637;125.603;112.1091
JAGUARA;9;Fio dagua;GRANDE;PARANA;SE;SUDESTE;2026-01-25;473.379;61.0194;465.885;60.0534;479.963;775.7848
JAGUARI;120;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;2026-01-25;14.09;62.0235;14.09;62.0235;12.91;22.7172
JAURU;195;Fio dagua;PARAGUAI;SUDESTE;SE;SUDESTE;2026-01-25;71.103;79.6662;71.103;79.6662;70.885;89.2512
JIRAU;285;Fio dagua;AMAZONAS;MADEIRA;SE;SUDESTE;2026-01-25;4142.525;113.6646;2911.825;79.8961;3789.117;3644.515
JUPIA;45;Fio dagua;PARANA;PARANA;SE;SUDESTE;2026-01-25;1338.325;72.0669;1338.325;72.0669;1376.773;1857.06
JURUENA;309;Fio dagua;AMAZONAS;TELES PIRES;SE;SUDESTE;2026-01-25;43.505;91.5818;23.019;48.457;44.827;47.504
JURUMIRIM;47;Reservatório com Usina;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;2026-01-25;30.25;32.117;30.25;32.117;30.181;94.1868
L. C. BARRETO;8;Fio dagua;GRANDE;PARANA;SE;SUDESTE;2026-01-25;652.848;61.5454;652.848;61.5454;652.222;1060.7587
LAJEADO;261;Fio dagua;TOCANTINS;SUDESTE;SE;SUDESTE;2026-01-25;585.313;40.8621;585.313;40.8621;585.467;1432.4115
LIMOEIRO;16;Fio dagua;GRANDE;PARANA;SE;SUDESTE;2026-01-25;28.074;80.9485;28.074;80.9485;27.889;34.6813
LUIZ GONZAGA;172;Reservatório com Usina;SAO FRANCISCO;NORDESTE;NE;NORDESTE;2026-01-25;1119.498;56.4215;1119.498;56.4215;1094.403;1984.17
M. MORAES;7;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;2026-01-25;415.375;62.6873;415.375;62.6873;435.527;662.6139
MACHADINHO;91;Reservatório com Usina;URUGUAI;SUL;S;SUL;2026-01-25;274.95;60.1134;274.95;60.1134;281.125;457.3859
MANSO;278;Reservatório com Usina;PARAGUAI;SUDESTE;SE;SUDESTE;2026-01-25;492.242;327.3582;492.242;327.3582;484.465;150.368
MARIMBONDO;17;Reservatório com Usina;GRANDE;PARANA;SE;SUDESTE;2026-01-25;1115.128;67.1298;1115.128;67.1298;1069.183;1661.1515
MASCARENHAS;144;Fio dagua;DOCE;SUDESTE;SE;SUDESTE;2026-01-25;464.006;130.6193;260.73;73.3964;385.14;355.2354
MIRANDA;26;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;2026-01-25;361.54;100.6206;361.54;100.6206;363.98;359.31
MONJOLINHO;94;Fio dagua;URUGUAI;SUL;S;SUL;2026-01-25;18.625;55.6302;18.625;55.6302;18.646;33.48
MONTE CLARO;98;Fio dagua;JACUI;SUL;S;SUL;2026-01-25;39.978;69.6915;35.375;61.6674;40.144;57.3642
N. AVANHANDAVA;42;Fio dagua;TIETE;PARANA;SE;SUDESTE;2026-01-25;203.519;62.2154;203.519;62.2154;199.818;327.12
NILO PEÇANHA;131;Fio dagua;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;2026-01-25;386.942;100.6992;386.942;100.6992;386.834;384.2553
NOVA PONTE;25;Reservatório com Usina;PARANAIBA;PARANA;SE;SUDESTE;2026-01-25;636.462;129.5768;636.462;129.5768;565.979;491.1852
OURINHOS;249;Fio dagua;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;2026-01-25;14.713;30.0475;14.713;30.0475;16.287;48.9658
P. AFONSO 1,2,3;174;Fio dagua;SAO FRANCISCO;NORDESTE;NE;NORDESTE;2026-01-25;961.377;56.4467;961.377;56.4467;351.625;1703.16
P. AFONSO 4;175;Fio dagua;SAO FRANCISCO;NORDESTE;NE;NORDESTE;2026-01-25;1376.034;56.4467;1376.034;56.4467;2141.18;2437.7598
P. COLOMBIA;12;Fio dagua;GRANDE;PARANA;SE;SUDESTE;2026-01-25;294.164;60.8933;233.603;48.3569;302.777;483.0812
PARAIBUNA;121;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;2026-01-25;94.328;128.2092;94.328;128.2092;88.235;73.5735
PARANAPANEMA;53;Fio dagua;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;2026-01-25;13.849;32.8156;13.849;32.8156;14.443;42.2025
PASSO FUNDO;93;Reservatório com Usina;URUGUAI;SUL;S;SUL;2026-01-25;45.461;58.3716;45.461;58.3716;45.822;77.882
PASSO REAL;111;Reservatório com Usina;JACUI;SUL;S;SUL;2026-01-25;55.782;108.2137;55.782;108.2137;59.629;51.548
PASSO SAO JOAO;102;Fio dagua;URUGUAI;SUL;S;SUL;2026-01-25;40.636;91.24;29.184;65.5268;41.088;44.5375
PEDRA DO CAVALO;189;Reservatório com Usina;PARAGUACU;NORDESTE;NE;NORDESTE;2026-01-25;21.223;14.6275;21.223;14.6275;21.49;145.0899
PEIXE ANGICAL;257;Reservatório com Usina;TOCANTINS;SUDESTE;SE;SUDESTE;2026-01-25;345.709;47.5387;345.709;47.5387;356.817;727.216
PEREIRA PASSOS;133;Fio dagua;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;2026-01-25;63.044;103.7242;63.044;103.7242;63.489;60.7804
PICADA;126;Fio dagua;PARAIBA DO SUL;SUDESTE;SE;SUDESTE;2026-01-25;53.62;74.9038;49.001;68.4513;53.593;71.5852
PIMENTAL;314;Fio dagua;AMAZONAS;BELO MONTE;N;NORTE;2026-01-25;134.289;95.6924;134.289;95.6924;140.913;140.334
PIRAJU;48;Fio dagua;PARANAPANEMA;PARANAPANEMA;SE;SUDESTE;2026-01-25;25.048;32.816;25.048;32.816;25.877;76.3286
PONTE DE PEDRA;281;Fio dagua;PARAGUAI;SUDESTE;SE;SUDESTE;2026-01-25;143.225;75.3373;116.698;61.3839;143.349;190.1116
PORTO ESTRELA;135;Reservatório com Usina;DOCE;SUDESTE;SE;SUDESTE;2026-01-25;280.752;204.435;68.555;49.9196;269.096;137.3307
