DIA,HORA,MES_REFERENCIA,PERIODO_COMERCIALIZACAO,PLD_HORA,SUBMERCADO,_dataset,_id,_resource_id
11,13,202601,254,57.31,SUL,pld_horario,2936,3f279d6b-1069-42f7-9b0a-217b084729c4
11,14,202601,255,57.31,NORDESTE,pld_horario,2937,3f279d6b-1069-42f7-9b0a-217b084729c4
11,14,202601,255,57.31,NORTE,pld_horario,2938,3f279d6b-1069-42f7-9b0a-217b084729c4
11,14,202601,255,57.31,SUDESTE,pld_horario,2939,3f279d6b-1069-42f7-9b0a-217b084729c4
11,14,202601,255,57.31,SUL,pld_horario,2940,3f279d6b-1069-42f7-9b0a-217b084729c4
11,15,202601,256,117.25,NORDESTE,pld_horario,2941,3f279d6b-1069-42f7-9b0a-217b084729c4
11,15,202601,256,117.26,NORTE,pld_horario,2942,3f279d6b-1069-42f7-9b0a-217b084729c4
11,15,202601,256,117.26,SUDESTE,pld_horario,2943,3f279d6b-1069-42f7-9b0a-217b084729c4
11,15,202601,256,117.26,SUL,pld_horario,2944,3f279d6b-1069-42f7-9b0a-217b084729c4
11,16,202601,257,276.97,NORDESTE,pld_horario,2945,3f279d6b-1069-42f7-9b0a-217b084729c4
11,16,202601,257,276.97,NORTE,pld_horario,2946,3f279d6b-1069-42f7-9b0a-217b084729c4
11,16,202601,257,276.97,SUDESTE,pld_horario,2947,3f279d6b-1069-42f7-9b0a-217b084729c4
11,16,202601,257,276.97,SUL,pld_horario,2948,3f279d6b-1069-42f7-9b0a-217b084729c4
11,17,202601,258,287.0,NORDESTE,pld_horario,2949,3f279d6b-1069-42f7-9b0a-217b084729c4
11,17,202601,258,287.0,NORTE,pld_horario,2950,3f279d6b-1069-42f7-9b0a-217b084729c4
11,17,202601,258,287.0,SUDESTE,pld_horario,2951,3f279d6b-1069-42f7-9b0a-217b084729c4
11,17,202601,258,287.0,SUL,pld_horario,2952,3f279d6b-1069-42f7-9b0a-217b084729c4
11,18,202601,259,302.15,NORDESTE,pld_horario,2953,3f279d6b-1069-42f7-9b0a-217b084729c4
11,18,202601,259,302.16,NORTE,pld_horario,2954,3f279d6b-1069-42f7-9b0a-217b084729c4
11,18,202601,259,302.16,SUDESTE,pld_horario,2955,3f279d6b-1069-42f7-9b0a-217b084729c4
11,18,202601,259,302.15,SUL,pld_horario,2956,3f279d6b-1069-42f7-9b0a-217b084729c4
11,19,202601,260,303.51,NORDESTE,pld_horario,2957,3f279d6b-1069-42f7-9b0a-217b084729c4
11,19,202601,260,303.51,NORTE,pld_horario,2958,3f279d6b-1069-42f7-9b0a-217b084729c4
11,19,202601,260,303.51,SUDESTE,pld_horario,2959,3f279d6b-1069-42f7-9b0a-217b084729c4
11,19,202601,260,303.51,SUL,pld_horario,2960,3f279d6b-1069-42f7-9b0a-217b084729c4
11,20,202601,261,301.6,NORDESTE,pld_horario,2961,3f279d6b-1069-42f7-9b0a-217b084729c4
11,20,202601,261,301.61,NORTE,pld_horario,2962,3f279d6b-1069-42f7-9b0a-217b084729c4
11,20,202601,261,302.09,SUDESTE,pld_horario,2963,3f279d6b-1069-42f7-9b0a-217b084729c4
11,20,202601,261,302.09,SUL,pld_horario,2964,3f279d6b-1069-42f7-9b0a-217b084729c4
11,21,202601,262,285.31,NORDESTE,pld_horario,2965,3f279d6b-1069-42f7-9b0a-217b084729c4
11,21,202601,262,285.32,NORTE,pld_horario,2966,3f279d6b-1069-42f7-9b0a-217b084729c4
11,21,202601,262,300.18,SUDESTE,pld_horario,2967,3f279d6b-1069-42f7-9b0a-217b084729c4
11,21,202601,262,300.18,SUL,pld_horario,2968,3f279d6b-1069-42f7-9b0a-217b084729c4
11,22,202601,263,285.24,NORDESTE,pld_horario,2969,3f279d6b-1069-42f7-9b0a-217b084729c4
11,22,202601,263,285.25,NORTE,pld_horario,2970,3f279d6b-1069-42f7-9b0a-217b084729c4
11,22,202601,263,296.16,SUDESTE,pld_horario,2971,3f279d6b-1069-42f7-9b0a-217b084729c4
11,22,202601,263,296.15,SUL,pld_horario,2972,3f279d6b-1069-42f7-9b0a-217b084729c4
11,23,202601,264,282.65,NORDESTE,pld_horario,2973,3f279d6b-1069-42f7-9b0a-217b084729c4
11,23,202601,264,282.66,NORTE,pld_horario,2974,3f279d6b-1069-42f7-9b0a-217b084729c4
11,23,202601,264,289.46,SUDESTE,pld_horario,2975,3f279d6b-1069-42f7-9b0a-217b084729c4
11,23,202601,264,289.45,SUL,pld_horario,2976,3f279d6b-1069-42f7-9b0a-217b084729c4
10,0,202601,217,291.41,NORDESTE,pld_horario,2977,3f279d6b-1069-42f7-9b0a-217b084729c4
10,0,202601,217,291.42,NORTE,pld_horario,2978,3f279d6b-1069-42f7-9b0a-217b084729c4
10,0,202601,217,291.42,SUDESTE,pld_horario,2979,3f279d6b-1069-42f7-9b0a-217b084729c4
10,0,202601,217,291.41,SUL,pld_horario,2980,3f279d6b-1069-42f7-9b0a-217b084729c4
10,1,202601,218,278.48,NORDESTE,pld_horario,2981,3f279d6b-1069-42f7-9b0a-217b084729c4
10,1,202601,218,278.49,NORTE,pld_horario,2982,3f279d6b-1069-42f7-9b0a-217b084729c4
10,1,202601,218,278.49,SUDESTE,pld_horario,2983,3f279d6b-1069-42f7-9b0a-217b084729c4
10,1,202601,218,278.49,SUL,pld_horario,2984,3f279d6b-1069-42f7-9b0a-217b084729c4
10,2,202601,219,276.06,NORDESTE,pld_horario,2985,3f279d6b-1069-42f7-9b0a-217b084729c4
10,2,202601,219,276.07,NORTE,pld_horario,2986,3f279d6b-1069-42f7-9b0a-217b084729c4
10,2,202601,219,276.11,SUDESTE,pld_horario,2987,3f279d6b-1069-42f7-9b0a-217b084729c4
10,2,202601,219,276.11,SUL,pld_horario,2988,3f279d6b-1069-42f7-9b0a-217b084729c4
10,3,202601,220,256.72,NORDESTE,pld_horario,2989,3f279d6b-1069-42f7-9b0a-217b084729c4
10,3,202601,220,257.93,NORTE,pld_horario,2990,3f279d6b-1069-42f7-9b0a-217b084729c4
10,3,202601,220,275.18,SUDESTE,pld_horario,2991,3f279d6b-1069-42f7-9b0a-217b084729c4
10,3,202601,220,275.18,SUL,pld_horario,2992,3f279d6b-1069-42f7-9b0a-217b084729c4
10,4,202601,221,275.22,NORDESTE,pld_horario,2993,3f279d6b-1069-42f7-9b0a-217b084729c4
10,4,202601,221,275.23,NORTE,pld_horario,2994,3f279d6b-1069-42f7-9b0a-217b084729c4
10,4,202601,221,275.24,SUDESTE,pld_horario,2995,3f279d6b-1069-42f7-9b0a-217b084729c4
10,4,202601,221,275.24,SUL,pld_horario,2996,3f279d6b-1069-42f7-9b0a-217b084729c4
10,5,202601,222,274.9,NORDESTE,pld_horario,2997,3f279d6b-1069-42f7-9b0a-217b084729c4
10,5,202601,222,274.91,NORTE,pld_horario,2998,3f279d6b-1069-42f7-9b0a-217b084729c4
10,5,202601,222,274.91,SUDESTE,pld_horario,2999,3f279d6b-1069-42f7-9b0a-217b084729c4
10,5,202601,222,274.92,SUL,pld_horario,3000,3f279d6b-1069-42f7-9b0a-217b084729c4
10,6,202601,223,258.57,NORDESTE,pld_horario,3001,3f279d6b-1069-42f7-9b0a-217b084729c4
10,6,202601,223,262.45,NORTE,pld_horario,3002,3f279d6b-1069-42f7-9b0a-217b084729c4
10,6,202601,223,272.91,SUDESTE,pld_horario,3003,3f279d6b-1069-42f7-9b0a-217b084729c4
10,6,202601,223,272.92,SUL,pld_horario,3004,3f279d6b-1069-42f7-9b0a-217b084729c4
10,7,202601,224,170.75,NORDESTE,pld_horario,3005,3f279d6b-1069-42f7-9b0a-217b084729c4
10,7,202601,224,170.77,NORTE,pld_horario,3006,3f279d6b-1069-42f7-9b0a-217b084729c4
10,7,202601,224,170.77,SUDESTE,pld_horario,3007,3f279d6b-1069-42f7-9b0a-217b084729c4
10,7,202601,224,170.78,SUL,pld_horario,3008,3f279d6b-1069-42f7-9b0a-217b084729c4
10,8,202601,225,57.31,NORDESTE,pld_horario,3009,3f279d6b-1069-42f7-9b0a-217b084729c4
10,8,202601,225,57.31,NORTE,pld_horario,3010,3f279d6b-1069-42f7-9b0a-217b084729c4
10,8,202601,225,57.31,SUDESTE,pld_horario,3011,3f279d6b-1069-42f7-9b0a-217b084729c4
10,8,202601,225,57.31,SUL,pld_horario,3012,3f279d6b-1069-42f7-9b0a-217b084729c4
10,9,202601,226,57.31,NORDESTE,pld_horario,3013,3f279d6b-1069-42f7-9b0a-217b084729c4
10,9,202601,226,57.31,NORTE,pld_horario,3014,3f279d6b-1069-42f7-9b0a-217b084729c4
10,9,202601,226,57.31,SUDESTE,pld_horario,3015,3f279d6b-1069-42f7-9b0a-217b084729c4
10,9,202601,226,57.31,SUL,pld_horario,3016,3f279d6b-1069-42f7-9b0a-217b084729c4
10,10,202601,227,57.31,NORDESTE,pld_horario,3017,3f279d6b-1069-42f7-9b0a-217b084729c4
10,10,202601,227,57.31,NORTE,pld_horario,3018,3f279d6b-1069-42f7-9b0a-217b084729c4
10,10,202601,227,57.31,SUDESTE,pld_horario,3019,3f279d6b-1069-42f7-9b0a-217b084729c4
10,10,202601,227,57.31,SUL,pld_horario,3020,3f279d6b-1069-42f7-9b0a-217b084729c4
10,11,202601,228,57.31,NORDESTE,pld_horario,3021,3f279d6b-1069-42f7-9b0a-217b084729c4
10,11,202601,228,57.31,NORTE,pld_horario,3022,3f279d6b-1069-42f7-9b0a-217b084729c4
10,11,202601,228,57.31,SUDESTE,pld_horario,3023,3f279d6b-1069-42f7-9b0a-217b084729c4
10,11,202601,228,57.31,SUL,pld_horario,3024,3f279d6b-1069-42f7-9b0a-217b084729c4
10,12,202601,229,57.31,NORDESTE,pld_horario,3025,3f279d6b-1069-42f7-9b0a-217b084729c4
10,12,202601,229,57.31,NORTE,pld_horario,3026,3f279d6b-1069-42f7-9b0a-217b084729c4
10,12,202601,229,57.31,SUDESTE,pld_horario,3027,3f279d6b-1069-42f7-9b0a-217b084729c4
10,12,202601,229,57.31,SUL,pld_horario,3028,3f279d6b-1069-42f7-9b0a-217b084729c4
10,13,202601,230,57.31,NORDESTE,pld_horario,3029,3f279d6b-1069-42f7-9b0a-217b084729c4
10,13,202601,230,57.31,NORTE,pld_horario,3030,3f279d6b-1069-42f7-9b0a-217b084729c4
10,13,202601,230,57.31,SUDESTE,pld_horario,3031,3f279d6b-1069-42f7-9b0a-217b084729c4
10,13,202601,230,57.31,SUL,pld_horario,3032,3f279d6b-1069-42f7-9b0a-217b084729c4
10,14,202601,231,160.98,NORDESTE,pld_horario,3033,3f279d6b-1069-42f7-9b0a-217b084729c4
10,14,202601,231,160.99,NORTE,pld_horario,3034,3f279d6b-1069-42f7-9b0a-217b084729c4
10,14,202601,231,160.98,SUDESTE,pld_horario,3035,3f279d6b-1069-42f7-9b0a-217b084729c4
10,14,202601,231,160.99,SUL,pld_horario,3036,3f279d6b-1069-42f7-9b0a-217b084729c4
10,15,202601,232,260.63,NORDESTE,pld_horario,3037,3f279d6b-1069-42f7-9b0a-217b084729c4
10,15,202601,232,260.64,NORTE,pld_horario,3038,3f279d6b-1069-42f7-9b0a-217b084729c4
10,15,202601,232,260.64,SUDESTE,pld_horario,3039,3f279d6b-1069-42f7-9b0a-217b084729c4
10,15,202601,232,260.65,SUL,pld_horario,3040,3f279d6b-1069-42f7-9b0a-217b084729c4
10,16,202601,233,276.87,NORDESTE,pld_horario,3041,3f279d6b-1069-42f7-9b0a-217b084729c4
10,16,202601,233,276.88,NORTE,pld_horario,3042,3f279d6b-1069-42f7-9b0a-217b084729c4
10,16,202601,233,276.88,SUDESTE,pld_horario,3043,3f279d6b-1069-42f7-9b0a-217b084729c4
10,16,202601,233,276.88,SUL,pld_horario,3044,3f279d6b-1069-42f7-9b0a-217b084729c4
10,17,202601,234,281.79,NORDESTE,pld_horario,3045,3f279d6b-1069-42f7-9b0a-217b084729c4
10,17,202601,234,281.8,NORTE,pld_horario,3046,3f279d6b-1069-42f7-9b0a-217b084729c4
10,17,202601,234,281.8,SUDESTE,pld_horario,3047,3f279d6b-1069-42f7-9b0a-217b084729c4
10,17,202601,234,281.8,SUL,pld_horario,3048,3f279d6b-1069-42f7-9b0a-217b084729c4
10,18,202601,235,289.51,NORDESTE,pld_horario,3049,3f279d6b-1069-42f7-9b0a-217b084729c4
10,18,202601,235,289.52,NORTE,pld_horario,3050,3f279d6b-1069-42f7-9b0a-217b084729c4
10,18,202601,235,289.52,SUDESTE,pld_horario,3051,3f279d6b-1069-42f7-9b0a-217b084729c4
10,18,202601,235,289.52,SUL,pld_horario,3052,3f279d6b-1069-42f7-9b0a-217b084729c4
10,19,202601,236,272.66,NORDESTE,pld_horario,3053,3f279d6b-1069-42f7-9b0a-217b084729c4
10,19,202601,236,272.67,NORTE,pld_horario,3054,3f279d6b-1069-42f7-9b0a-217b084729c4
10,19,202601,236,293.34,SUDESTE,pld_horario,3055,3f279d6b-1069-42f7-9b0a-217b084729c4
10,19,202601,236,293.34,SUL,pld_horario,3056,3f279d6b-1069-42f7-9b0a-217b084729c4
10,20,202601,237,268.48,NORDESTE,pld_horario,3057,3f279d6b-1069-42f7-9b0a-217b084729c4
10,20,202601,237,268.49,NORTE,pld_horario,3058,3f279d6b-1069-42f7-9b0a-217b084729c4
10,20,202601,237,293.15,SUDESTE,pld_horario,3059,3f279d6b-1069-42f7-9b0a-217b084729c4
10,20,202601,237,293.15,SUL,pld_horario,3060,3f279d6b-1069-42f7-9b0a-217b084729c4
10,21,202601,238,264.65,NORDESTE,pld_horario,3061,3f279d6b-1069-42f7-9b0a-217b084729c4
10,21,202601,238,264.66,NORTE,pld_horario,3062,3f279d6b-1069-42f7-9b0a-217b084729c4
10,21,202601,238,290.27,SUDESTE,pld_horario,3063,3f279d6b-1069-42f7-9b0a-217b084729c4
10,21,202601,238,290.27,SUL,pld_horario,3064,3f279d6b-1069-42f7-9b0a-217b084729c4
10,22,202601,239,276.37,NORDESTE,pld_horario,3065,3f279d6b-1069-42f7-9b0a-217b084729c4
10,22,202601,239,276.38,NORTE,pld_horario,3066,3f279d6b-1069-42f7-9b0a-217b084729c4
10,22,202601,239,287.77,SUDESTE,pld_horario,3067,3f279d6b-1069-42f7-9b0a-217b084729c4
10,22,202601,239,287.77,SUL,pld_horario,3068,3f279d6b-1069-42f7-9b0a-217b084729c4
10,23,202601,240,273.39,NORDESTE,pld_horario,3069,3f279d6b-1069-42f7-9b0a-217b084729c4
10,23,202601,240,273.4,NORTE,pld_horario,3070,3f279d6b-1069-42f7-9b0a-217b084729c4
10,23,202601,240,284.68,SUDESTE,pld_horario,3071,3f279d6b-1069-42f7-9b0a-217b084729c4
10,23,202601,240,284.68,SUL,pld_horario,3072,3f279d6b-1069-42f7-9b0a-217b084729c4
9,0,202601,193,163.41,NORDESTE,pld_horario,3073,3f279d6b-1069-42f7-9b0a-217b084729c4
9,0,202601,193,163.42,NORTE,pld_horario,3074,3f279d6b-1069-42f7-9b0a-217b084729c4
9,0,202601,193,163.42,SUDESTE,pld_horario,3075,3f279d6b-1069-42f7-9b0a-217b084729c4
9,0,202601,193,163.42,SUL,pld_horario,3076,3f279d6b-1069-42f7-9b0a-217b084729c4
9,1,202601,194,159.64,NORDESTE,pld_horario,3077,3f279d6b-1069-42f7-9b0a-217b084729c4
9,1,202601,194,159.65,NORTE,pld_horario,3078,3f279d6b-1069-42f7-9b0a-217b084729c4
9,1,202601,194,159.65,SUDESTE,pld_horario,3079,3f279d6b-1069-42f7-9b0a-217b084729c4
9,1,202601,194,159.66,SUL,pld_horario,3080,3f279d6b-1069-42f7-9b0a-217b084729c4
9,2,202601,195,157.91,NORDESTE,pld_horario,3081,3f279d6b-1069-42f7-9b0a-217b084729c4
9,2,202601,195,157.92,NORTE,pld_horario,3082,3f279d6b-1069-42f7-9b0a-217b084729c4
9,2,202601,195,157.92,SUDESTE,pld_horario,3083,3f279d6b-1069-42f7-9b0a-217b084729c4
9,2,202601,195,157.93,SUL,pld_horario,3084,3f279d6b-1069-42f7-9b0a-217b084729c4
9,3,202601,196,156.76,NORDESTE,pld_horario,3085,3f279d6b-1069-42f7-9b0a-217b084729c4
9,3,202601,196,156.77,NORTE,pld_horario,3086,3f279d6b-1069-42f7-9b0a-217b084729c4
9,3,202601,196,156.77,SUDESTE,pld_horario,3087,3f279d6b-1069-42f7-9b0a-217b084729c4
9,3,202601,196,156.77,SUL,pld_horario,3088,3f279d6b-1069-42f7-9b0a-217b084729c4
9,4,202601,197,157.29,NORDESTE,pld_horario,3089,3f279d6b-1069-42f7-9b0a-217b084729c4
9,4,202601,197,157.3,NORTE,pld_horario,3090,3f279d6b-1069-42f7-9b0a-217b084729c4
9,4,202601,197,157.3,SUDESTE,pld_horario,3091,3f279d6b-1069-42f7-9b0a-217b084729c4
9,4,202601,197,157.3,SUL,pld_horario,3092,3f279d6b-1069-42f7-9b0a-217b084729c4
9,5,202601,198,158.12,NORDESTE,pld_horario,3093,3f279d6b-1069-42f7-9b0a-217b084729c4
9,5,202601,198,158.12,NORTE,pld_horario,3094,3f279d6b-1069-42f7-9b0a-217b084729c4
9,5,202601,198,158.13,SUDESTE,pld_horario,3095,3f279d6b-1069-42f7-9b0a-217b084729c4
9,5,202601,198,158.13,SUL,pld_horario,3096,3f279d6b-1069-42f7-9b0a-217b084729c4
9,6,202601,199,156.21,NORDESTE,pld_horario,3097,3f279d6b-1069-42f7-9b0a-217b084729c4
9,6,202601,199,156.21,NORTE,pld_horario,3098,3f279d6b-1069-42f7-9b0a-217b084729c4
9,6,202601,199,156.21,SUDESTE,pld_horario,3099,3f279d6b-1069-42f7-9b0a-217b084729c4
9,6,202601,199,156.22,SUL,pld_horario,3100,3f279d6b-1069-42f7-9b0a-217b084729c4
9,7,202601,200,154.76,NORDESTE,pld_horario,3101,3f279d6b-1069-42f7-9b0a-217b084729c4
9,7,202601,200,154.77,NORTE,pld_horario,3102,3f279d6b-1069-42f7-9b0a-217b084729c4
9,7,202601,200,154.77,SUDESTE,pld_horario,3103,3f279d6b-1069-42f7-9b0a-217b084729c4
9,7,202601,200,154.78,SUL,pld_horario,3104,3f279d6b-1069-42f7-9b0a-217b084729c4
9,8,202601,201,154.72,NORDESTE,pld_horario,3105,3f279d6b-1069-42f7-9b0a-217b084729c4
9,8,202601,201,154.73,NORTE,pld_horario,3106,3f279d6b-1069-42f7-9b0a-217b084729c4
9,8,202601,201,154.73,SUDESTE,pld_horario,3107,3f279d6b-1069-42f7-9b0a-217b084729c4
9,8,202601,201,154.74,SUL,pld_horario,3108,3f279d6b-1069-42f7-9b0a-217b084729c4
9,9,202601,202,154.68,NORDESTE,pld_horario,3109,3f279d6b-1069-42f7-9b0a-217b084729c4
9,9,202601,202,154.69,NORTE,pld_horario,3110,3f279d6b-1069-42f7-9b0a-217b084729c4
9,9,202601,202,154.69,SUDESTE,pld_horario,3111,3f279d6b-1069-42f7-9b0a-217b084729c4
9,9,202601,202,154.7,SUL,pld_horario,3112,3f279d6b-1069-42f7-9b0a-217b084729c4
9,10,202601,203,154.65,NORDESTE,pld_horario,3113,3f279d6b-1069-42f7-9b0a-217b084729c4
9,10,202601,203,154.66,NORTE,pld_horario,3114,3f279d6b-1069-42f7-9b0a-217b084729c4
9,10,202601,203,154.66,SUDESTE,pld_horario,3115,3f279d6b-1069-42f7-9b0a-217b084729c4
9,10,202601,203,154.67,SUL,pld_horario,3116,3f279d6b-1069-42f7-9b0a-217b084729c4
9,11,202601,204,154.61,NORDESTE,pld_horario,3117,3f279d6b-1069-42f7-9b0a-217b084729c4
9,11,202601,204,154.62,NORTE,pld_horario,3118,3f279d6b-1069-42f7-9b0a-217b084729c4
9,11,202601,204,154.62,SUDESTE,pld_horario,3119,3f279d6b-1069-42f7-9b0a-217b084729c4
9,11,202601,204,154.63,SUL,pld_horario,3120,3f279d6b-1069-42f7-9b0a-217b084729c4
9,12,202601,205,153.08,NORDESTE,pld_horario,3121,3f279d6b-1069-42f7-9b0a-217b084729c4
9,12,202601,205,153.09,NORTE,pld_horario,3122,3f279d6b-1069-42f7-9b0a-217b084729c4
9,12,202601,205,153.09,SUDESTE,pld_horario,3123,3f279d6b-1069-42f7-9b0a-217b084729c4
9,12,202601,205,153.1,SUL,pld_horario,3124,3f279d6b-1069-42f7-9b0a-217b084729c4
9,13,202601,206,154.16,NORDESTE,pld_horario,3125,3f279d6b-1069-42f7-9b0a-217b084729c4
9,13,202601,206,154.16,NORTE,pld_horario,3126,3f279d6b-1069-42f7-9b0a-217b084729c4
9,13,202601,206,154.16,SUDESTE,pld_horario,3127,3f279d6b-1069-42f7-9b0a-217b084729c4
9,13,202601,206,154.21,SUL,pld_horario,3128,3f279d6b-1069-42f7-9b0a-217b084729c4
9,14,202601,207,156.19,NORDESTE,pld_horario,3129,3f279d6b-1069-42f7-9b0a-217b084729c4
9,14,202601,207,156.2,NORTE,pld_horario,3130,3f279d6b-1069-42f7-9b0a-217b084729c4
9,14,202601,207,156.2,SUDESTE,pld_horario,3131,3f279d6b-1069-42f7-9b0a-217b084729c4
9,14,202601,207,156.21,SUL,pld_horario,3132,3f279d6b-1069-42f7-9b0a-217b084729c4
9,15,202601,208,158.61,NORDESTE,pld_horario,3133,3f279d6b-1069-42f7-9b0a-217b084729c4
9,15,202601,208,158.61,NORTE,pld_horario,3134,3f279d6b-1069-42f7-9b0a-217b084729c4
9,15,202601,208,158.62,SUDESTE,pld_horario,3135,3f279d6b-1069-42f7-9b0a-217b084729c4
9,15,202601,208,158.62,SUL,pld_horario,3136,3f279d6b-1069-42f7-9b0a-217b084729c4
9,16,202601,209,160.58,NORDESTE,pld_horario,3137,3f279d6b-1069-42f7-9b0a-217b084729c4
9,16,202601,209,160.59,NORTE,pld_horario,3138,3f279d6b-1069-42f7-9b0a-217b084729c4
9,16,202601,209,160.65,SUDESTE,pld_horario,3139,3f279d6b-1069-42f7-9b0a-217b084729c4
9,16,202601,209,160.65,SUL,pld_horario,3140,3f279d6b-1069-42f7-9b0a-217b084729c4
9,17,202601,210,160.49,NORDESTE,pld_horario,3141,3f279d6b-1069-42f7-9b0a-217b084729c4
9,17,202601,210,160.5,NORTE,pld_horario,3142,3f279d6b-1069-42f7-9b0a-217b084729c4
9,17,202601,210,162.97,SUDESTE,pld_horario,3143,3f279d6b-1069-42f7-9b0a-217b084729c4
9,17,202601,210,162.97,SUL,pld_horario,3144,3f279d6b-1069-42f7-9b0a-217b084729c4
9,18,202601,211,159.75,NORDESTE,pld_horario,3145,3f279d6b-1069-42f7-9b0a-217b084729c4
9,18,202601,211,159.76,NORTE,pld_horario,3146,3f279d6b-1069-42f7-9b0a-217b084729c4
9,18,202601,211,165.27,SUDESTE,pld_horario,3147,3f279d6b-1069-42f7-9b0a-217b084729c4
9,18,202601,211,165.27,SUL,pld_horario,3148,3f279d6b-1069-42f7-9b0a-217b084729c4
9,19,202601,212,159.07,NORDESTE,pld_horario,3149,3f279d6b-1069-42f7-9b0a-217b084729c4
9,19,202601,212,159.08,NORTE,pld_horario,3150,3f279d6b-1069-42f7-9b0a-217b084729c4
9,19,202601,212,167.78,SUDESTE,pld_horario,3151,3f279d6b-1069-42f7-9b0a-217b084729c4
9,19,202601,212,167.78,SUL,pld_horario,3152,3f279d6b-1069-42f7-9b0a-217b084729c4
9,20,202601,213,158.84,NORDESTE,pld_horario,3153,3f279d6b-1069-42f7-9b0a-217b084729c4
9,20,202601,213,158.85,NORTE,pld_horario,3154,3f279d6b-1069-42f7-9b0a-217b084729c4
9,20,202601,213,167.32,SUDESTE,pld_horario,3155,3f279d6b-1069-42f7-9b0a-217b084729c4
9,20,202601,213,167.32,SUL,pld_horario,3156,3f279d6b-1069-42f7-9b0a-217b084729c4
9,21,202601,214,158.77,NORDESTE,pld_horario,3157,3f279d6b-1069-42f7-9b0a-217b084729c4
9,21,202601,214,158.78,NORTE,pld_horario,3158,3f279d6b-1069-42f7-9b0a-217b084729c4
9,21,202601,214,166.55,SUDESTE,pld_horario,3159,3f279d6b-1069-42f7-9b0a-217b084729c4
9,21,202601,214,166.55,SUL,pld_horario,3160,3f279d6b-1069-42f7-9b0a-217b084729c4
9,22,202601,215,158.78,NORDESTE,pld_horario,3161,3f279d6b-1069-42f7-9b0a-217b084729c4
9,22,202601,215,158.79,NORTE,pld_horario,3162,3f279d6b-1069-42f7-9b0a-217b084729c4
9,22,202601,215,165.47,SUDESTE,pld_horario,3163,3f279d6b-1069-42f7-9b0a-217b084729c4
9,22,202601,215,165.47,SUL,pld_horario,3164,3f279d6b-1069-42f7-9b0a-217b084729c4
9,23,202601,216,158.75,NORDESTE,pld_horario,3165,3f279d6b-1069-42f7-9b0a-217b084729c4
9,23,202601,216,158.76,NORTE,pld_horario,3166,3f279d6b-1069-42f7-9b0a-217b084729c4
9,23,202601,216,162.63,SUDESTE,pld_horario,3167,3f279d6b-1069-42f7-9b0a-217b084729c4
9,23,202601,216,162.64,SUL,pld_horario,3168,3f279d6b-1069-42f7-9b0a-217b084729c4
8,0,202601,169,163.2,NORDESTE,pld_horario,3169,3f279d6b-1069-42f7-9b0a-217b084729c4
8,0,202601,169,163.21,NORTE,pld_horario,3170,3f279d6b-1069-42f7-9b0a-217b084729c4
8,0,202601,169,163.21,SUDESTE,pld_horario,3171,3f279d6b-1069-42f7-9b0a-217b084729c4
8,0,202601,169,163.21,SUL,pld_horario,3172,3f279d6b-1069-42f7-9b0a-217b084729c4
8,1,202601,170,160.17,NORDESTE,pld_horario,3173,3f279d6b-1069-42f7-9b0a-217b084729c4
8,1,202601,170,160.17,NORTE,pld_horario,3174,3f279d6b-1069-42f7-9b0a-217b084729c4
8,1,202601,170,160.17,SUDESTE,pld_horario,3175,3f279d6b-1069-42f7-9b0a-217b084729c4
8,1,202601,170,160.18,SUL,pld_horario,3176,3f279d6b-1069-42f7-9b0a-217b084729c4
8,2,202601,171,158.9,NORDESTE,pld_horario,3177,3f279d6b-1069-42f7-9b0a-217b084729c4
8,2,202601,171,158.91,NORTE,pld_horario,3178,3f279d6b-1069-42f7-9b0a-217b084729c4
8,2,202601,171,158.91,SUDESTE,pld_horario,3179,3f279d6b-1069-42f7-9b0a-217b084729c4
8,2,202601,171,158.91,SUL,pld_horario,3180,3f279d6b-1069-42f7-9b0a-217b084729c4
8,3,202601,172,158.67,NORDESTE,pld_horario,3181,3f279d6b-1069-42f7-9b0a-217b084729c4
8,3,202601,172,158.68,NORTE,pld_horario,3182,3f279d6b-1069-42f7-9b0a-217b084729c4
8,3,202601,172,158.68,SUDESTE,pld_horario,3183,3f279d6b-1069-42f7-9b0a-217b084729c4
8,3,202601,172,158.68,SUL,pld_horario,3184,3f279d6b-1069-42f7-9b0a-217b084729c4
8,4,202601,173,158.95,NORDESTE,pld_horario,3185,3f279d6b-1069-42f7-9b0a-217b084729c4
8,4,202601,173,158.96,NORTE,pld_horario,3186,3f279d6b-1069-42f7-9b0a-217b084729c4
8,4,202601,173,158.96,SUDESTE,pld_horario,3187,3f279d6b-1069-42f7-9b0a-217b084729c4
8,4,202601,173,158.96,SUL,pld_horario,3188,3f279d6b-1069-42f7-9b0a-217b084729c4
8,5,202601,174,159.5,NORDESTE,pld_horario,3189,3f279d6b-1069-42f7-9b0a-217b084729c4
8,5,202601,174,159.5,NORTE,pld_horario,3190,3f279d6b-1069-42f7-9b0a-217b084729c4
8,5,202601,174,159.5,SUDESTE,pld_horario,3191,3f279d6b-1069-42f7-9b0a-217b084729c4
8,5,202601,174,159.5,SUL,pld_horario,3192,3f279d6b-1069-42f7-9b0a-217b084729c4
8,6,202601,175,158.31,NORDESTE,pld_horario,3193,3f279d6b-1069-42f7-9b0a-217b084729c4
8,6,202601,175,158.32,NORTE,pld_horario,3194,3f279d6b-1069-42f7-9b0a-217b084729c4
