din_instante;id_subsistema_origem;nom_subsistema_origem;id_subsistema_destino;nom_subsistema_destino;val_intercambiomwmed
2026-01-30 08:00:00;N;NORTE;NE;NORDESTE;-3098.631
2026-01-30 08:00:00;N;NORTE;SE;SUDESTE;6389.726
2026-01-30 08:00:00;NE;NORDESTE;SE;SUDESTE;5300.684
2026-01-30 08:00:00;SE;SUDESTE;S;SUL;4674.233
2026-01-30 09:00:00;N;NORTE;NE;NORDESTE;-3554.784
2026-01-30 09:00:00;N;NORTE;SE;SUDESTE;5249.85
2026-01-30 09:00:00;NE;NORDESTE;SE;SUDESTE;5281.56499999
2026-01-30 09:00:00;SE;SUDESTE;S;SUL;4059.717
2026-01-30 10:00:00;N;NORTE;NE;NORDESTE;-3339.584
2026-01-30 10:00:00;N;NORTE;SE;SUDESTE;4992.837
2026-01-30 10:00:00;NE;NORDESTE;SE;SUDESTE;5121.61399999
2026-01-30 10:00:00;SE;SUDESTE;S;SUL;3625.69
2026-01-30 11:00:00;N;NORTE;NE;NORDESTE;-3528.897
2026-01-30 11:00:00;N;NORTE;SE;SUDESTE;4943.981
2026-01-30 11:00:00;NE;NORDESTE;SE;SUDESTE;4703.081
2026-01-30 11:00:00;SE;SUDESTE;S;SUL;3392.875
2026-01-30 12:00:00;N;NORTE;NE;NORDESTE;-3603.431
2026-01-30 12:00:00;N;NORTE;SE;SUDESTE;4964.99
2026-01-30 12:00:00;NE;NORDESTE;SE;SUDESTE;4725.522
2026-01-30 12:00:00;SE;SUDESTE;S;SUL;4333.003
2026-01-30 13:00:00;N;NORTE;NE;NORDESTE;-3136.579
2026-01-30 13:00:00;N;NORTE;SE;SUDESTE;4770.35499999
2026-01-30 13:00:00;NE;NORDESTE;SE;SUDESTE;4673.796
2026-01-30 13:00:00;SE;SUDESTE;S;SUL;4434.029
2026-01-30 14:00:00;N;NORTE;NE;NORDESTE;-2523.631
2026-01-30 14:00:00;N;NORTE;SE;SUDESTE;4170.457
2026-01-30 14:00:00;NE;NORDESTE;SE;SUDESTE;4305.421
2026-01-30 14:00:00;SE;SUDESTE;S;SUL;2500.49899999
2026-01-30 15:00:00;N;NORTE;NE;NORDESTE;-1693.479
2026-01-30 15:00:00;N;NORTE;SE;SUDESTE;5192.405
2026-01-30 15:00:00;NE;NORDESTE;SE;SUDESTE;4475.787
2026-01-30 15:00:00;SE;SUDESTE;S;SUL;949.309
2026-01-30 16:00:00;N;NORTE;NE;NORDESTE;-1574.807
2026-01-30 16:00:00;N;NORTE;SE;SUDESTE;5967.476
2026-01-30 16:00:00;NE;NORDESTE;SE;SUDESTE;4133.738
2026-01-30 16:00:00;SE;SUDESTE;S;SUL;933.426
2026-01-30 17:00:00;N;NORTE;NE;NORDESTE;985.137
2026-01-30 17:00:00;N;NORTE;SE;SUDESTE;7428.627
2026-01-30 17:00:00;NE;NORDESTE;SE;SUDESTE;3321.809
2026-01-30 17:00:00;SE;SUDESTE;S;SUL;1638.671
2026-01-30 18:00:00;N;NORTE;NE;NORDESTE;1982.861
2026-01-30 18:00:00;N;NORTE;SE;SUDESTE;7821.534
2026-01-30 18:00:00;NE;NORDESTE;SE;SUDESTE;3234.482
2026-01-30 18:00:00;SE;SUDESTE;S;SUL;1999.852
2026-01-30 19:00:00;N;NORTE;NE;NORDESTE;1548.715
2026-01-30 19:00:00;N;NORTE;SE;SUDESTE;7992.191
2026-01-30 19:00:00;NE;NORDESTE;SE;SUDESTE;3875.769
2026-01-30 19:00:00;SE;SUDESTE;S;SUL;2687.935
2026-01-30 20:00:00;N;NORTE;NE;NORDESTE;1319.855
2026-01-30 20:00:00;N;NORTE;SE;SUDESTE;8165.327
2026-01-30 20:00:00;NE;NORDESTE;SE;SUDESTE;4347.086
2026-01-30 20:00:00;SE;SUDESTE;S;SUL;3449.716
2026-01-30 21:00:00;N;NORTE;NE;NORDESTE;1604.354
2026-01-30 21:00:00;N;NORTE;SE;SUDESTE;7872.611
2026-01-30 21:00:00;NE;NORDESTE;SE;SUDESTE;3829.35
2026-01-30 21:00:00;SE;SUDESTE;S;SUL;3559.535
2026-01-30 22:00:00;N;NORTE;NE;NORDESTE;2034.647
2026-01-30 22:00:00;N;NORTE;SE;SUDESTE;7445.835
2026-01-30 22:00:00;NE;NORDESTE;SE;SUDESTE;3038.886
2026-01-30 22:00:00;SE;SUDESTE;S;SUL;3091.613
2026-01-30 23:00:00;N;NORTE;NE;NORDESTE;2719.311
2026-01-30 23:00:00;N;NORTE;SE;SUDESTE;7070.843
2026-01-30 23:00:00;NE;NORDESTE;SE;SUDESTE;1774.578
2026-01-30 23:00:00;SE;SUDESTE;S;SUL;2538.99699999
2026-01-31 00:00:00;N;NORTE;NE;NORDESTE;3069.905
2026-01-31 00:00:00;N;NORTE;SE;SUDESTE;6324.136
2026-01-31 00:00:00;NE;NORDESTE;SE;SUDESTE;777.387
2026-01-31 00:00:00;SE;SUDESTE;S;SUL;1766.816
2026-01-31 01:00:00;N;NORTE;NE;NORDESTE;3412.365
2026-01-31 01:00:00;N;NORTE;SE;SUDESTE;5041.493
2026-01-31 01:00:00;NE;NORDESTE;SE;SUDESTE;-263.956
2026-01-31 01:00:00;SE;SUDESTE;S;SUL;1664.461
2026-01-31 02:00:00;N;NORTE;NE;NORDESTE;3540.77
2026-01-31 02:00:00;N;NORTE;SE;SUDESTE;5235.09599999
2026-01-31 02:00:00;NE;NORDESTE;SE;SUDESTE;-180.317
2026-01-31 02:00:00;SE;SUDESTE;S;SUL;3019.35
2026-01-31 03:00:00;N;NORTE;NE;NORDESTE;3540.349
2026-01-31 03:00:00;N;NORTE;SE;SUDESTE;4155.403
2026-01-31 03:00:00;NE;NORDESTE;SE;SUDESTE;15.272
2026-01-31 03:00:00;SE;SUDESTE;S;SUL;3488.703
2026-01-31 04:00:00;N;NORTE;NE;NORDESTE;3178.412
2026-01-31 04:00:00;N;NORTE;SE;SUDESTE;3483.723
2026-01-31 04:00:00;NE;NORDESTE;SE;SUDESTE;308.452
2026-01-31 04:00:00;SE;SUDESTE;S;SUL;3295.174
2026-01-31 05:00:00;N;NORTE;NE;NORDESTE;2921.025
2026-01-31 05:00:00;N;NORTE;SE;SUDESTE;2400.406
2026-01-31 05:00:00;NE;NORDESTE;SE;SUDESTE;769.197
2026-01-31 05:00:00;SE;SUDESTE;S;SUL;2957.427
2026-01-31 06:00:00;N;NORTE;NE;NORDESTE;1623.638
2026-01-31 06:00:00;N;NORTE;SE;SUDESTE;2382.556
2026-01-31 06:00:00;NE;NORDESTE;SE;SUDESTE;2520.60399999
2026-01-31 06:00:00;SE;SUDESTE;S;SUL;3595.522
2026-01-31 07:00:00;N;NORTE;NE;NORDESTE;-1980.504
2026-01-31 07:00:00;N;NORTE;SE;SUDESTE;4121.796
2026-01-31 07:00:00;NE;NORDESTE;SE;SUDESTE;4600.21699999
2026-01-31 07:00:00;SE;SUDESTE;S;SUL;4865.712
2026-01-31 08:00:00;N;NORTE;NE;NORDESTE;-3567.961
2026-01-31 08:00:00;N;NORTE;SE;SUDESTE;4673.292
2026-01-31 08:00:00;NE;NORDESTE;SE;SUDESTE;5596.196
2026-01-31 08:00:00;SE;SUDESTE;S;SUL;5569.494
2026-01-31 09:00:00;N;NORTE;NE;NORDESTE;-3423.035
2026-01-31 09:00:00;N;NORTE;SE;SUDESTE;4314.548
2026-01-31 09:00:00;NE;NORDESTE;SE;SUDESTE;4956.93
2026-01-31 09:00:00;SE;SUDESTE;S;SUL;4711.81099999
2026-01-31 10:00:00;N;NORTE;NE;NORDESTE;-2924.608
2026-01-31 10:00:00;N;NORTE;SE;SUDESTE;4010.591
2026-01-31 10:00:00;NE;NORDESTE;SE;SUDESTE;4007.363
2026-01-31 10:00:00;SE;SUDESTE;S;SUL;4258.579
2026-01-31 11:00:00;N;NORTE;NE;NORDESTE;-2416.875
2026-01-31 11:00:00;N;NORTE;SE;SUDESTE;3845.863
2026-01-31 11:00:00;NE;NORDESTE;SE;SUDESTE;3557.553
2026-01-31 11:00:00;SE;SUDESTE;S;SUL;4420.339
2026-01-31 12:00:00;N;NORTE;NE;NORDESTE;-2650.701
2026-01-31 12:00:00;N;NORTE;SE;SUDESTE;4079.613
2026-01-31 12:00:00;NE;NORDESTE;SE;SUDESTE;3612.726
2026-01-31 12:00:00;SE;SUDESTE;S;SUL;4326.129
2026-01-31 13:00:00;N;NORTE;NE;NORDESTE;-2857.512
2026-01-31 13:00:00;N;NORTE;SE;SUDESTE;4196.69899999
2026-01-31 13:00:00;NE;NORDESTE;SE;SUDESTE;3710.021
2026-01-31 13:00:00;SE;SUDESTE;S;SUL;4536.35499999
2026-01-31 14:00:00;N;NORTE;NE;NORDESTE;-2677.021
2026-01-31 14:00:00;N;NORTE;SE;SUDESTE;3904.177
2026-01-31 14:00:00;NE;NORDESTE;SE;SUDESTE;3132.484
2026-01-31 14:00:00;SE;SUDESTE;S;SUL;4765.98899999
2026-01-31 15:00:00;N;NORTE;NE;NORDESTE;-2008.377
2026-01-31 15:00:00;N;NORTE;SE;SUDESTE;4342.184
2026-01-31 15:00:00;NE;NORDESTE;SE;SUDESTE;3179.253
2026-01-31 15:00:00;SE;SUDESTE;S;SUL;5243.322
2026-01-31 16:00:00;N;NORTE;NE;NORDESTE;-1284.66799999
2026-01-31 16:00:00;N;NORTE;SE;SUDESTE;5616.058
2026-01-31 16:00:00;NE;NORDESTE;SE;SUDESTE;3654.615
2026-01-31 16:00:00;SE;SUDESTE;S;SUL;4811.206
2026-01-31 17:00:00;N;NORTE;NE;NORDESTE;-457.268
2026-01-31 17:00:00;N;NORTE;SE;SUDESTE;7368.487
2026-01-31 17:00:00;NE;NORDESTE;SE;SUDESTE;3147.686
2026-01-31 17:00:00;SE;SUDESTE;S;SUL;5621.125
2026-01-31 18:00:00;N;NORTE;NE;NORDESTE;-338.236
2026-01-31 18:00:00;N;NORTE;SE;SUDESTE;7924.872
2026-01-31 18:00:00;NE;NORDESTE;SE;SUDESTE;3812.396
2026-01-31 18:00:00;SE;SUDESTE;S;SUL;6259.383
2026-01-31 19:00:00;N;NORTE;NE;NORDESTE;-328.77999999
2026-01-31 19:00:00;N;NORTE;SE;SUDESTE;8497.06699999
2026-01-31 19:00:00;NE;NORDESTE;SE;SUDESTE;3826.525
2026-01-31 19:00:00;SE;SUDESTE;S;SUL;4586.059
2026-01-31 20:00:00;N;NORTE;NE;NORDESTE;-538.73299999
2026-01-31 20:00:00;N;NORTE;SE;SUDESTE;8226.953
2026-01-31 20:00:00;NE;NORDESTE;SE;SUDESTE;3333.624
2026-01-31 20:00:00;SE;SUDESTE;S;SUL;4113.46
2026-01-31 21:00:00;N;NORTE;NE;NORDESTE;-839.466
2026-01-31 21:00:00;N;NORTE;SE;SUDESTE;7692.267
2026-01-31 21:00:00;NE;NORDESTE;SE;SUDESTE;2955.892
2026-01-31 21:00:00;SE;SUDESTE;S;SUL;4514.599
2026-01-31 22:00:00;N;NORTE;NE;NORDESTE;-212.883
2026-01-31 22:00:00;N;NORTE;SE;SUDESTE;8111.241
2026-01-31 22:00:00;NE;NORDESTE;SE;SUDESTE;2950.289
2026-01-31 22:00:00;SE;SUDESTE;S;SUL;5289.152
2026-01-31 23:00:00;N;NORTE;NE;NORDESTE;-64.71299999
2026-01-31 23:00:00;N;NORTE;SE;SUDESTE;8141.705
2026-01-31 23:00:00;NE;NORDESTE;SE;SUDESTE;2770.908
2026-01-31 23:00:00;SE;SUDESTE;S;SUL;5462.207
2026-02-01 00:00:00;N;NORTE;NE;NORDESTE;192.342
2026-02-01 00:00:00;N;NORTE;SE;SUDESTE;7839.9
2026-02-01 00:00:00;NE;NORDESTE;SE;SUDESTE;2233.458
2026-02-01 00:00:00;SE;SUDESTE;S;SUL;4304.261
2026-02-01 01:00:00;N;NORTE;NE;NORDESTE;231.143
2026-02-01 01:00:00;N;NORTE;SE;SUDESTE;7576.899
2026-02-01 01:00:00;NE;NORDESTE;SE;SUDESTE;1588.647
2026-02-01 01:00:00;SE;SUDESTE;S;SUL;2906.172
2026-02-01 02:00:00;N;NORTE;NE;NORDESTE;-258.52999999
2026-02-01 02:00:00;N;NORTE;SE;SUDESTE;7563.909
2026-02-01 02:00:00;NE;NORDESTE;SE;SUDESTE;1771.258
2026-02-01 02:00:00;SE;SUDESTE;S;SUL;2669.34299999
2026-02-01 03:00:00;N;NORTE;NE;NORDESTE;-606.599
2026-02-01 03:00:00;N;NORTE;SE;SUDESTE;6920.441
2026-02-01 03:00:00;NE;NORDESTE;SE;SUDESTE;1600.96
2026-02-01 03:00:00;SE;SUDESTE;S;SUL;2488.58399999
2026-02-01 04:00:00;N;NORTE;NE;NORDESTE;-84.897
2026-02-01 04:00:00;N;NORTE;SE;SUDESTE;6492.316
2026-02-01 04:00:00;NE;NORDESTE;SE;SUDESTE;672.45899999
2026-02-01 04:00:00;SE;SUDESTE;S;SUL;1820.755
2026-02-01 05:00:00;N;NORTE;NE;NORDESTE;-222.245
2026-02-01 05:00:00;N;NORTE;SE;SUDESTE;6470.353
2026-02-01 05:00:00;NE;NORDESTE;SE;SUDESTE;565.1
2026-02-01 05:00:00;SE;SUDESTE;S;SUL;1458.399
2026-02-01 06:00:00;N;NORTE;NE;NORDESTE;-1973.139
2026-02-01 06:00:00;N;NORTE;SE;SUDESTE;6043.249
2026-02-01 06:00:00;NE;NORDESTE;SE;SUDESTE;1609.314
2026-02-01 06:00:00;SE;SUDESTE;S;SUL;2273.791
2026-02-01 07:00:00;N;NORTE;NE;NORDESTE;-2465.983
2026-02-01 07:00:00;N;NORTE;SE;SUDESTE;5581.477
2026-02-01 07:00:00;NE;NORDESTE;SE;SUDESTE;3549.479
2026-02-01 07:00:00;SE;SUDESTE;S;SUL;5136.128
2026-02-01 08:00:00;N;NORTE;NE;NORDESTE;-2793.348
2026-02-01 08:00:00;N;NORTE;SE;SUDESTE;4222.289
2026-02-01 08:00:00;NE;NORDESTE;SE;SUDESTE;3569.071
2026-02-01 08:00:00;SE;SUDESTE;S;SUL;4338.616
2026-02-01 09:00:00;N;NORTE;NE;NORDESTE;-2528.129
2026-02-01 09:00:00;N;NORTE;SE;SUDESTE;3965.159
2026-02-01 09:00:00;NE;NORDESTE;SE;SUDESTE;2612.166
2026-02-01 09:00:00;SE;SUDESTE;S;SUL;4083.835
2026-02-01 10:00:00;N;NORTE;NE;NORDESTE;-2234.527
2026-02-01 10:00:00;N;NORTE;SE;SUDESTE;4053.829
2026-02-01 10:00:00;NE;NORDESTE;SE;SUDESTE;2563.377
2026-02-01 10:00:00;SE;SUDESTE;S;SUL;3973.205
2026-02-01 11:00:00;N;NORTE;NE;NORDESTE;-2358.577
2026-02-01 11:00:00;N;NORTE;SE;SUDESTE;4164.42
2026-02-01 11:00:00;NE;NORDESTE;SE;SUDESTE;2603.292
2026-02-01 11:00:00;SE;SUDESTE;S;SUL;4108.265
2026-02-01 12:00:00;N;NORTE;NE;NORDESTE;-2425.61499999
2026-02-01 12:00:00;N;NORTE;SE;SUDESTE;4258.644
2026-02-01 12:00:00;NE;NORDESTE;SE;SUDESTE;2871.276
2026-02-01 12:00:00;SE;SUDESTE;S;SUL;4201.899
2026-02-01 13:00:00;N;NORTE;NE;NORDESTE;-2746.829
2026-02-01 13:00:00;N;NORTE;SE;SUDESTE;4298.09199999
2026-02-01 13:00:00;NE;NORDESTE;SE;SUDESTE;3031.87
2026-02-01 13:00:00;SE;SUDESTE;S;SUL;4712.66
2026-02-01 14:00:00;N;NORTE;NE;NORDESTE;-2955.769
2026-02-01 14:00:00;N;NORTE;SE;SUDESTE;4283.829
2026-02-01 14:00:00;NE;NORDESTE;SE;SUDESTE;3199.203
2026-02-01 14:00:00;SE;SUDESTE;S;SUL;5169.679
2026-02-01 15:00:00;N;NORTE;NE;NORDESTE;-2313.112
2026-02-01 15:00:00;N;NORTE;SE;SUDESTE;4520.438
2026-02-01 15:00:00;NE;NORDESTE;SE;SUDESTE;2894.814
2026-02-01 15:00:00;SE;SUDESTE;S;SUL;4466.982
2026-02-01 16:00:00;N;NORTE;NE;NORDESTE;-1510.622
2026-02-01 16:00:00;N;NORTE;SE;SUDESTE;4577.579
2026-02-01 16:00:00;NE;NORDESTE;SE;SUDESTE;1816.908
2026-02-01 16:00:00;SE;SUDESTE;S;SUL;3978.125
2026-02-01 17:00:00;N;NORTE;NE;NORDESTE;-1404.418
2026-02-01 17:00:00;N;NORTE;SE;SUDESTE;4558.907
2026-02-01 17:00:00;NE;NORDESTE;SE;SUDESTE;2441.563
2026-02-01 17:00:00;SE;SUDESTE;S;SUL;3127.936
2026-02-01 18:00:00;N;NORTE;NE;NORDESTE;-881.643
2026-02-01 18:00:00;N;NORTE;SE;SUDESTE;5751.791
2026-02-01 18:00:00;NE;NORDESTE;SE;SUDESTE;2407.913
2026-02-01 18:00:00;SE;SUDESTE;S;SUL;1329.275
2026-02-01 19:00:00;N;NORTE;NE;NORDESTE;-754.214
2026-02-01 19:00:00;N;NORTE;SE;SUDESTE;7111.466
2026-02-01 19:00:00;NE;NORDESTE;SE;SUDESTE;2296.369
2026-02-01 19:00:00;SE;SUDESTE;S;SUL;1528.005
2026-02-01 20:00:00;N;NORTE;NE;NORDESTE;-928.5
2026-02-01 20:00:00;N;NORTE;SE;SUDESTE;7529.805
2026-02-01 20:00:00;NE;NORDESTE;SE;SUDESTE;2316.58599999
2026-02-01 20:00:00;SE;SUDESTE;S;SUL;2165.61499999
2026-02-01 21:00:00;N;NORTE;NE;NORDESTE;-733.575
2026-02-01 21:00:00;N;NORTE;SE;SUDESTE;7301.457
2026-02-01 21:00:00;NE;NORDESTE;SE;SUDESTE;1582.756
2026-02-01 21:00:00;SE;SUDESTE;S;SUL;2203.376
2026-02-01 22:00:00;N;NORTE;NE;NORDESTE;-583.72299999
2026-02-01 22:00:00;N;NORTE;SE;SUDESTE;7073.622
2026-02-01 22:00:00;NE;NORDESTE;SE;SUDESTE;1316.08999999
2026-02-01 22:00:00;SE;SUDESTE;S;SUL;1939.464
2026-02-01 23:00:00;N;NORTE;NE;NORDESTE;-265.076
2026-02-01 23:00:00;N;NORTE;SE;SUDESTE;6772.895
2026-02-01 23:00:00;NE;NORDESTE;SE;SUDESTE;1545.029
2026-02-01 23:00:00;SE;SUDESTE;S;SUL;2542.573
2026-02-02 00:00:00;N;NORTE;NE;NORDESTE;689.5
2026-02-02 00:00:00;N;NORTE;SE;SUDESTE;6694.039
2026-02-02 00:00:00;NE;NORDESTE;SE;SUDESTE;1783.561
2026-02-02 00:00:00;SE;SUDESTE;S;SUL;3557.401
2026-02-02 01:00:00;N;NORTE;NE;NORDESTE;1609.77
2026-02-02 01:00:00;N;NORTE;SE;SUDESTE;6380.954
2026-02-02 01:00:00;NE;NORDESTE;SE;SUDESTE;1721.63
2026-02-02 01:00:00;SE;SUDESTE;S;SUL;3622.678
2026-02-02 02:00:00;N;NORTE;NE;NORDESTE;1749.026
2026-02-02 02:00:00;N;NORTE;SE;SUDESTE;6396.237
2026-02-02 02:00:00;NE;NORDESTE;SE;SUDESTE;2406.044
2026-02-02 02:00:00;SE;SUDESTE;S;SUL;4783.841
2026-02-02 03:00:00;N;NORTE;NE;NORDESTE;1936.219
2026-02-02 03:00:00;N;NORTE;SE;SUDESTE;6827.059
2026-02-02 03:00:00;NE;NORDESTE;SE;SUDESTE;3047.059
2026-02-02 03:00:00;SE;SUDESTE;S;SUL;5185.405
2026-02-02 04:00:00;N;NORTE;NE;NORDESTE;2517.074
2026-02-02 04:00:00;N;NORTE;SE;SUDESTE;7078.336
2026-02-02 04:00:00;NE;NORDESTE;SE;SUDESTE;3088.945
2026-02-02 04:00:00;SE;SUDESTE;S;SUL;5096.511
2026-02-02 05:00:00;N;NORTE;NE;NORDESTE;2781.085
2026-02-02 05:00:00;N;NORTE;SE;SUDESTE;6933.725
2026-02-02 05:00:00;NE;NORDESTE;SE;SUDESTE;2716.824
2026-02-02 05:00:00;SE;SUDESTE;S;SUL;3811.992
2026-02-02 06:00:00;N;NORTE;NE;NORDESTE;1334.982
2026-02-02 06:00:00;N;NORTE;SE;SUDESTE;7233.9
2026-02-02 06:00:00;NE;NORDESTE;SE;SUDESTE;4002.067
2026-02-02 06:00:00;SE;SUDESTE;S;SUL;3616.847
2026-02-02 07:00:00;N;NORTE;NE;NORDESTE;-1576.386
2026-02-02 07:00:00;N;NORTE;SE;SUDESTE;7988.214
2026-02-02 07:00:00;NE;NORDESTE;SE;SUDESTE;6272.24
2026-02-02 07:00:00;SE;SUDESTE;S;SUL;5095.59
2026-02-02 08:00:00;N;NORTE;NE;NORDESTE;-3702.758
2026-02-02 08:00:00;N;NORTE;SE;SUDESTE;6678.315
2026-02-02 08:00:00;NE;NORDESTE;SE;SUDESTE;5995.779
2026-02-02 08:00:00;SE;SUDESTE;S;SUL;5235.039
2026-02-02 09:00:00;N;NORTE;NE;NORDESTE;-3395.633
2026-02-02 09:00:00;N;NORTE;SE;SUDESTE;5298.515
2026-02-02 09:00:00;NE;NORDESTE;SE;SUDESTE;4544.081
2026-02-02 09:00:00;SE;SUDESTE;S;SUL;4371.291
2026-02-02 10:00:00;N;NORTE;NE;NORDESTE;-2919.782
2026-02-02 10:00:00;N;NORTE;SE;SUDESTE;5134.616
2026-02-02 10:00:00;NE;NORDESTE;SE;SUDESTE;4004.617
2026-02-02 10:00:00;SE;SUDESTE;S;SUL;3684.54
2026-02-02 11:00:00;N;NORTE;NE;NORDESTE;-2822.503
2026-02-02 11:00:00;N;NORTE;SE;SUDESTE;5061.02499999
2026-02-02 11:00:00;NE;NORDESTE;SE;SUDESTE;3599.348
2026-02-02 11:00:00;SE;SUDESTE;S;SUL;3575.01
2026-02-02 12:00:00;N;NORTE;NE;NORDESTE;-3109.441
2026-02-02 12:00:00;N;NORTE;SE;SUDESTE;4887.202
2026-02-02 12:00:00;NE;NORDESTE;SE;SUDESTE;3407.757
2026-02-02 12:00:00;SE;SUDESTE;S;SUL;3686.374
2026-02-02 13:00:00;N;NORTE;NE;NORDESTE;-3188.58
2026-02-02 13:00:00;N;NORTE;SE;SUDESTE;5250.318
2026-02-02 13:00:00;NE;NORDESTE;SE;SUDESTE;3703.385
2026-02-02 13:00:00;SE;SUDESTE;S;SUL;4593.193
2026-02-02 14:00:00;N;NORTE;NE;NORDESTE;-2845.607
2026-02-02 14:00:00;N;NORTE;SE;SUDESTE;6842.333
2026-02-02 14:00:00;NE;NORDESTE;SE;SUDESTE;4105.18099999
2026-02-02 14:00:00;SE;SUDESTE;S;SUL;5293.377
2026-02-02 15:00:00;N;NORTE;NE;NORDESTE;-1579.998
2026-02-02 15:00:00;N;NORTE;SE;SUDESTE;7433.258
2026-02-02 15:00:00;NE;NORDESTE;SE;SUDESTE;4052.975
2026-02-02 15:00:00;SE;SUDESTE;S;SUL;4698.962
2026-02-02 16:00:00;N;NORTE;NE;NORDESTE;-26.868
2026-02-02 16:00:00;N;NORTE;SE;SUDESTE;7578.05
2026-02-02 16:00:00;NE;NORDESTE;SE;SUDESTE;3589.947
2026-02-02 16:00:00;SE;SUDESTE;S;SUL;4669.227
2026-02-02 17:00:00;N;NORTE;NE;NORDESTE;1128.455
2026-02-02 17:00:00;N;NORTE;SE;SUDESTE;7308.648
2026-02-02 17:00:00;NE;NORDESTE;SE;SUDESTE;2929.434
2026-02-02 17:00:00;SE;SUDESTE;S;SUL;4408.751
2026-02-02 18:00:00;N;NORTE;NE;NORDESTE;1387.934
2026-02-02 18:00:00;N;NORTE;SE;SUDESTE;7726.948
2026-02-02 18:00:00;NE;NORDESTE;SE;SUDESTE;3694.092
2026-02-02 18:00:00;SE;SUDESTE;S;SUL;4580.546
2026-02-02 19:00:00;N;NORTE;NE;NORDESTE;598.989
2026-02-02 19:00:00;N;NORTE;SE;SUDESTE;8896.982
2026-02-02 19:00:00;NE;NORDESTE;SE;SUDESTE;3972.622
2026-02-02 19:00:00;SE;SUDESTE;S;SUL;5042.60499999
2026-02-02 20:00:00;N;NORTE;NE;NORDESTE;713.268
2026-02-02 20:00:00;N;NORTE;SE;SUDESTE;8608.669
2026-02-02 20:00:00;NE;NORDESTE;SE;SUDESTE;4142.046
2026-02-02 20:00:00;SE;SUDESTE;S;SUL;5354.153
2026-02-02 21:00:00;N;NORTE;NE;NORDESTE;961.037
2026-02-02 21:00:00;N;NORTE;SE;SUDESTE;8160.148
2026-02-02 21:00:00;NE;NORDESTE;SE;SUDESTE;3516.98
2026-02-02 21:00:00;SE;SUDESTE;S;SUL;5176.165
2026-02-02 22:00:00;N;NORTE;NE;NORDESTE;1045.093
2026-02-02 22:00:00;N;NORTE;SE;SUDESTE;7407.54
2026-02-02 22:00:00;NE;NORDESTE;SE;SUDESTE;3108.815
2026-02-02 22:00:00;SE;SUDESTE;S;SUL;5206.51
2026-02-02 23:00:00;N;NORTE;NE;NORDESTE;2038.405
2026-02-02 23:00:00;N;NORTE;SE;SUDESTE;5878.038
2026-02-02 23:00:00;NE;NORDESTE;SE;SUDESTE;1320.036
2026-02-02 23:00:00;SE;SUDESTE;S;SUL;4654.365
2026-02-03 00:00:00;N;NORTE;NE;NORDESTE;2748.693
2026-02-03 00:00:00;N;NORTE;SE;SUDESTE;5553.068
2026-02-03 00:00:00;NE;NORDESTE;SE;SUDESTE;-44.483
2026-02-03 00:00:00;SE;SUDESTE;S;SUL;2944.973
2026-02-03 01:00:00;N;NORTE;NE;NORDESTE;3266.154
2026-02-03 01:00:00;N;NORTE;SE;SUDESTE;5502.523
2026-02-03 01:00:00;NE;NORDESTE;SE;SUDESTE;-276.281
2026-02-03 01:00:00;SE;SUDESTE;S;SUL;3946.195
2026-02-03 02:00:00;N;NORTE;NE;NORDESTE;3546.362
2026-02-03 02:00:00;N;NORTE;SE;SUDESTE;5455.844
2026-02-03 02:00:00;NE;NORDESTE;SE;SUDESTE;-816.854
2026-02-03 02:00:00;SE;SUDESTE;S;SUL;4157.575
2026-02-03 03:00:00;N;NORTE;NE;NORDESTE;3716.348
2026-02-03 03:00:00;N;NORTE;SE;SUDESTE;5437.113
2026-02-03 03:00:00;NE;NORDESTE;SE;SUDESTE;-1227.77
2026-02-03 03:00:00;SE;SUDESTE;S;SUL;3848.147
2026-02-03 04:00:00;N;NORTE;NE;NORDESTE;3848.244
2026-02-03 04:00:00;N;NORTE;SE;SUDESTE;5402.519
2026-02-03 04:00:00;NE;NORDESTE;SE;SUDESTE;-1541.501
2026-02-03 04:00:00;SE;SUDESTE;S;SUL;3678.022
2026-02-03 05:00:00;N;NORTE;NE;NORDESTE;3859.959
2026-02-03 05:00:00;N;NORTE;SE;SUDESTE;5498.639
2026-02-03 05:00:00;NE;NORDESTE;SE;SUDESTE;-1872.032
2026-02-03 05:00:00;SE;SUDESTE;S;SUL;2392.339
2026-02-03 06:00:00;N;NORTE;NE;NORDESTE;2874.221
2026-02-03 06:00:00;N;NORTE;SE;SUDESTE;6546.589
2026-02-03 06:00:00;NE;NORDESTE;SE;SUDESTE;-421.033
2026-02-03 06:00:00;SE;SUDESTE;S;SUL;2055.494
2026-02-03 07:00:00;N;NORTE;NE;NORDESTE;1614.789
2026-02-03 07:00:00;N;NORTE;SE;SUDESTE;7997.722
2026-02-03 07:00:00;NE;NORDESTE;SE;SUDESTE;2280.256
2026-02-03 07:00:00;SE;SUDESTE;S;SUL;4733.95799999
2026-02-03 08:00:00;N;NORTE;NE;NORDESTE;1122.093
2026-02-03 08:00:00;N;NORTE;SE;SUDESTE;8357.6
2026-02-03 08:00:00;NE;NORDESTE;SE;SUDESTE;2870.432
2026-02-03 08:00:00;SE;SUDESTE;S;SUL;5077.216
2026-02-03 09:00:00;N;NORTE;NE;NORDESTE;378.226
2026-02-03 09:00:00;N;NORTE;SE;SUDESTE;8723.843
